time,gFx,gFy,gFz,TgF
2.609000,-0.0147,-0.0142,1.0945,1.095
2.610000,-0.0186,-0.0142,1.1023,1.103
2.611000,-0.0225,-0.0142,1.0984,1.099
2.643000,-0.0206,-0.0122,1.1062,1.107
2.644000,-0.0206,-0.0103,1.1082,1.108
2.645000,-0.0167,-0.0083,1.0945,1.095
2.645000,-0.0167,-0.0142,1.1062,1.106
2.646000,-0.0186,-0.0103,1.1062,1.106
2.646000,-0.0245,-0.0200,1.1062,1.107
2.647000,-0.0108,-0.0161,1.0965,1.097
2.650000,-0.0147,-0.0142,1.0926,1.093
2.653000,-0.0147,-0.0239,1.1082,1.109
2.658000,-0.0147,-0.0220,1.1082,1.109
2.665000,-0.0245,-0.0239,1.1141,1.115
2.668000,-0.0225,-0.0259,1.1141,1.115
2.673000,-0.0206,-0.0279,1.1102,1.111
2.678000,-0.0206,-0.0220,1.1102,1.111
2.682000,-0.0206,-0.0239,1.1102,1.111
2.687000,-0.0186,-0.0239,1.1102,1.111
2.692000,-0.0186,-0.0239,1.1004,1.101
2.709000,-0.0265,-0.0259,1.1180,1.119
2.711000,-0.0147,-0.0239,1.1082,1.109
2.712000,-0.0225,-0.0181,1.1023,1.103
2.755000,-0.0147,-0.0161,1.1043,1.105
2.757000,-0.0206,-0.0142,1.1062,1.107
2.757000,-0.0186,-0.0181,1.1082,1.109
2.758000,-0.0186,-0.0142,1.1082,1.108
2.758000,-0.0225,-0.0142,1.0984,1.099
2.758000,-0.0206,-0.0200,1.1102,1.111
2.759000,-0.0206,-0.0220,1.1121,1.113
2.759000,-0.0245,-0.0181,1.1102,1.111
2.760000,-0.0167,-0.0181,1.0926,1.093
2.760000,-0.0245,-0.0220,1.1004,1.101
2.761000,-0.0225,-0.0298,1.1082,1.109
2.767000,-0.0225,-0.0220,1.1219,1.122
2.771000,-0.0206,-0.0259,1.1062,1.107
2.776000,-0.0265,-0.0298,1.1121,1.113
2.782000,-0.0206,-0.0220,1.0945,1.095
2.786000,-0.0167,-0.0220,1.1160,1.116
2.790000,-0.0186,-0.0239,1.1004,1.101
2.795000,-0.0225,-0.0220,1.1062,1.107
2.806000,-0.0186,-0.0200,1.1043,1.105
2.807000,-0.0225,-0.0181,1.1043,1.105
2.810000,-0.0225,-0.0181,1.1102,1.111
2.841000,-0.0245,-0.0181,1.1004,1.101
2.842000,-0.0225,-0.0200,1.1043,1.105
2.842000,-0.0225,-0.0142,1.1062,1.107
2.843000,-0.0225,-0.0200,1.1141,1.114
2.843000,-0.0186,-0.0200,1.1121,1.112
2.844000,-0.0265,-0.0239,1.1062,1.107
2.846000,-0.0245,-0.0181,1.1141,1.114
2.849000,-0.0304,-0.0181,1.1062,1.107
2.854000,-0.0206,-0.0181,1.0945,1.095
2.859000,-0.0206,-0.0181,1.1004,1.101
2.866000,-0.0245,-0.0181,1.0984,1.099
2.869000,-0.0128,-0.0142,1.1023,1.103
2.874000,-0.0108,-0.0122,1.0906,1.091
2.879000,-0.0186,-0.0161,1.1121,1.112
2.884000,-0.0147,-0.0142,1.1023,1.103
2.889000,-0.0147,-0.0161,1.1082,1.108
2.894000,-0.0167,-0.0161,1.1102,1.110
2.907000,-0.0186,-0.0122,1.1043,1.105
2.909000,-0.0225,-0.0142,1.1160,1.116
2.910000,-0.0206,-0.0142,1.1023,1.103
2.914000,-0.0225,-0.0259,1.0945,1.095
2.943000,-0.0265,-0.0239,1.1023,1.103
2.945000,-0.0284,-0.0200,1.1023,1.103
2.945000,-0.0323,-0.0259,1.1082,1.109
2.946000,-0.0304,-0.0239,1.1062,1.107
2.946000,-0.0225,-0.0200,1.1043,1.105
2.947000,-0.0265,-0.0220,1.0926,1.093
2.949000,-0.0167,-0.0220,1.1023,1.103
2.952000,-0.0186,-0.0181,1.1121,1.112
2.958000,-0.0206,-0.0220,1.1102,1.111
2.962000,-0.0186,-0.0239,1.1121,1.113
2.968000,-0.0167,-0.0200,1.1141,1.114
2.973000,-0.0049,-0.0200,1.1062,1.106
2.977000,-0.0089,-0.0279,1.1043,1.105
2.983000,-0.0069,-0.0298,1.1082,1.109
2.987000,-0.0089,-0.0239,1.1062,1.107
2.992000,-0.0108,-0.0220,1.0945,1.095
2.997000,-0.0167,-0.0200,1.0906,1.091
3.008000,-0.0186,-0.0220,1.1004,1.101
3.009000,-0.0167,-0.0200,1.1043,1.105
3.012000,-0.0206,-0.0220,1.1121,1.113
3.039000,-0.0265,-0.0279,1.1141,1.115
3.041000,-0.0343,-0.0259,1.1102,1.111
3.041000,-0.0304,-0.0259,1.1160,1.117
3.042000,-0.0343,-0.0259,1.1199,1.121
3.042000,-0.0323,-0.0259,1.1199,1.121
3.043000,-0.0323,-0.0279,1.1082,1.109
3.046000,-0.0304,-0.0259,1.1043,1.105
3.052000,-0.0206,-0.0220,1.1004,1.101
3.056000,-0.0167,-0.0259,1.1043,1.105
3.061000,-0.0206,-0.0220,1.1141,1.114
3.066000,-0.0167,-0.0220,1.1180,1.118
3.071000,-0.0265,-0.0181,1.1160,1.116
3.076000,-0.0147,-0.0200,1.1102,1.110
3.080000,-0.0167,-0.0181,1.1043,1.105
3.086000,-0.0225,-0.0161,1.1004,1.101
3.090000,-0.0186,-0.0181,1.1043,1.105
3.095000,-0.0186,-0.0200,1.0984,1.099
3.109000,-0.0167,-0.0103,1.0887,1.089
3.111000,-0.0225,-0.0161,1.1043,1.105
3.112000,-0.0186,-0.0161,1.1141,1.114
3.147000,-0.0186,-0.0161,1.1023,1.103
3.149000,-0.0304,-0.0161,1.1043,1.105
3.150000,-0.0186,-0.0181,1.1121,1.112
3.150000,-0.0225,-0.0181,1.1102,1.111
3.151000,-0.0206,-0.0161,1.1062,1.107
3.151000,-0.0108,-0.0181,1.1062,1.106
3.152000,-0.0108,-0.0142,1.0984,1.099
3.152000,-0.0108,-0.0122,1.0926,1.093
3.154000,-0.0186,-0.0181,1.1082,1.109
3.159000,-0.0147,-0.0161,1.1004,1.101
3.164000,-0.0225,-0.0161,1.1023,1.103
3.171000,-0.0206,-0.0122,1.1082,1.108
3.174000,-0.0245,-0.0181,1.1160,1.116
3.179000,-0.0304,-0.0161,1.0965,1.097
3.184000,-0.0265,-0.0161,1.0945,1.095
3.189000,-0.0186,-0.0142,1.1082,1.108
3.195000,-0.0186,-0.0220,1.1141,1.114
3.209000,-0.0265,-0.0200,1.1180,1.118
3.211000,-0.0186,-0.0298,1.1160,1.117
3.212000,-0.0225,-0.0279,1.1199,1.121
3.214000,-0.0284,-0.0259,1.1141,1.115
3.241000,-0.0225,-0.0181,1.1121,1.112
3.242000,-0.0147,-0.0279,1.1160,1.116
3.243000,-0.0186,-0.0200,1.1043,1.105
3.243000,-0.0147,-0.0200,1.1102,1.110
3.244000,-0.0167,-0.0220,1.1141,1.114
3.244000,-0.0206,-0.0259,1.1238,1.124
3.248000,-0.0167,-0.0181,1.0926,1.093
3.253000,-0.0265,-0.0259,1.1160,1.117
3.258000,-0.0304,-0.0220,1.1160,1.117
3.262000,-0.0382,-0.0220,1.1121,1.113
3.268000,-0.0225,-0.0220,1.1062,1.107
3.272000,-0.0284,-0.0239,1.1043,1.105
3.277000,-0.0186,-0.0200,1.1062,1.107
3.285000,-0.0206,-0.0181,1.1062,1.107
3.287000,-0.0167,-0.0220,1.0984,1.099
3.292000,-0.0225,-0.0200,1.1141,1.114
3.297000,-0.0225,-0.0220,1.1043,1.105
3.310000,-0.0167,-0.0239,1.1023,1.103
3.312000,-0.0167,-0.0220,1.1004,1.101
3.313000,-0.0108,-0.0220,1.0926,1.093
3.347000,-0.0128,-0.0181,1.0984,1.099
3.349000,-0.0128,-0.0161,1.0906,1.091
3.350000,-0.0147,-0.0200,1.1043,1.105
3.351000,-0.0167,-0.0181,1.1082,1.108
3.351000,-0.0245,-0.0161,1.1219,1.122
3.352000,-0.0245,-0.0161,1.1023,1.103
3.352000,-0.0265,-0.0161,1.1023,1.103
3.353000,-0.0245,-0.0122,1.0965,1.097
3.356000,-0.0245,-0.0200,1.1043,1.105
3.361000,-0.0225,-0.0220,1.0965,1.097
3.367000,-0.0206,-0.0161,1.1004,1.101
3.371000,-0.0167,-0.0161,1.1023,1.103
3.376000,-0.0206,-0.0181,1.1023,1.103
3.380000,-0.0128,-0.0181,1.1102,1.110
3.385000,-0.0186,-0.0122,1.1043,1.105
3.390000,-0.0108,-0.0161,1.1043,1.104
3.396000,-0.0167,-0.0161,1.1062,1.106
3.410000,-0.0167,-0.0181,1.0984,1.099
3.412000,-0.0128,-0.0200,1.0965,1.097
3.414000,-0.0069,-0.0181,1.1023,1.103
3.453000,-0.0108,-0.0181,1.1082,1.108
3.454000,-0.0128,-0.0220,1.0984,1.099
3.455000,-0.0167,-0.0181,1.1082,1.108
3.455000,-0.0265,-0.0220,1.0945,1.095
3.456000,-0.0304,-0.0220,1.1004,1.101
3.456000,-0.0225,-0.0239,1.1023,1.103
3.457000,-0.0186,-0.0181,1.0965,1.097
3.457000,-0.0147,-0.0161,1.0887,1.089
3.458000,-0.0167,-0.0220,1.0984,1.099
3.459000,-0.0206,-0.0161,1.0945,1.095
3.464000,-0.0186,-0.0142,1.1023,1.103
3.470000,-0.0206,-0.0200,1.0945,1.095
3.475000,-0.0147,-0.0239,1.0926,1.093
3.479000,-0.0147,-0.0142,1.1004,1.101
3.486000,-0.0186,-0.0220,1.1062,1.107
3.489000,-0.0108,-0.0181,1.1023,1.103
3.494000,-0.0049,-0.0181,1.1062,1.106
3.499000,-0.0186,-0.0220,1.1004,1.101
3.508000,-0.0206,-0.0181,1.0984,1.099
3.510000,-0.0186,-0.0220,1.0984,1.099
3.513000,-0.0167,-0.0161,1.1023,1.103
3.535000,-0.0284,-0.0161,1.0984,1.099
3.536000,-0.0206,-0.0220,1.0945,1.095
3.537000,-0.0206,-0.0181,1.0945,1.095
3.537000,-0.0245,-0.0200,1.0965,1.097
3.538000,-0.0225,-0.0161,1.1141,1.114
3.543000,-0.0186,-0.0181,1.1062,1.107
3.548000,-0.0304,-0.0161,1.1062,1.107
3.553000,-0.0186,-0.0161,1.1043,1.105
3.558000,-0.0128,-0.0122,1.1023,1.102
3.563000,-0.0225,-0.0181,1.1043,1.105
3.569000,-0.0284,-0.0083,1.0965,1.097
3.572000,-0.0049,-0.0103,1.0906,1.091
3.577000,-0.0167,-0.0200,1.1023,1.103
3.582000,-0.0147,-0.0142,1.1043,1.104
3.587000,-0.0147,-0.0200,1.1121,1.112
3.592000,-0.0186,-0.0181,1.1062,1.107
3.598000,-0.0225,-0.0220,1.1023,1.103
3.612000,-0.0186,-0.0200,1.1102,1.110
3.614000,-0.0206,-0.0239,1.1141,1.115
3.615000,-0.0167,-0.0220,1.0965,1.097
3.649000,-0.0206,-0.0239,1.0965,1.097
3.651000,-0.0186,-0.0220,1.1043,1.105
3.652000,-0.0128,-0.0161,1.1023,1.103
3.653000,-0.0225,-0.0200,1.1102,1.111
3.653000,-0.0265,-0.0200,1.1160,1.117
3.653000,-0.0265,-0.0200,1.1043,1.105
3.654000,-0.0245,-0.0181,1.1121,1.113
3.654000,-0.0225,-0.0200,1.1141,1.114
3.656000,-0.0225,-0.0161,1.1004,1.101
3.661000,-0.0108,-0.0181,1.0945,1.095
3.666000,-0.0167,-0.0181,1.1062,1.107
3.671000,-0.0128,-0.0122,1.0945,1.095
3.676000,-0.0147,-0.0161,1.1043,1.105
3.680000,-0.0225,-0.0161,1.0926,1.093
3.687000,-0.0167,-0.0181,1.1004,1.101
3.691000,-0.0186,-0.0181,1.1023,1.103
3.695000,-0.0225,-0.0181,1.1023,1.103
3.710000,-0.0186,-0.0142,1.1004,1.101
3.712000,-0.0167,-0.0200,1.1004,1.101
3.713000,-0.0206,-0.0220,1.1082,1.109
3.715000,-0.0186,-0.0279,1.1121,1.113
3.750000,-0.0225,-0.0239,1.1062,1.107
3.751000,-0.0186,-0.0200,1.1102,1.110
3.752000,-0.0206,-0.0181,1.1043,1.105
3.752000,-0.0225,-0.0161,1.1141,1.114
3.753000,-0.0186,-0.0161,1.1004,1.101
3.754000,-0.0147,-0.0181,1.1082,1.108
3.754000,-0.0265,-0.0200,1.1062,1.107
3.755000,-0.0284,-0.0181,1.1121,1.113
3.759000,-0.0186,-0.0161,1.1102,1.110
3.764000,-0.0284,-0.0142,1.1180,1.118
3.770000,-0.0284,-0.0161,1.1062,1.107
3.774000,-0.0186,-0.0181,1.1082,1.109
3.779000,-0.0186,-0.0181,1.0984,1.099
3.786000,-0.0128,-0.0200,1.1062,1.107
3.789000,-0.0186,-0.0161,1.0887,1.089
3.794000,-0.0167,-0.0239,1.1062,1.107
3.799000,-0.0108,-0.0200,1.1023,1.103
3.804000,-0.0089,-0.0181,1.1043,1.104
3.809000,-0.0128,-0.0220,1.1023,1.103
3.814000,-0.0108,-0.0239,1.1004,1.101
3.843000,-0.0147,-0.0220,1.1023,1.103
3.845000,-0.0167,-0.0220,1.0984,1.099
3.845000,-0.0186,-0.0200,1.1004,1.101
3.846000,-0.0147,-0.0161,1.1180,1.118
3.846000,-0.0265,-0.0220,1.0984,1.099
3.847000,-0.0225,-0.0200,1.1121,1.113
3.848000,-0.0284,-0.0259,1.1043,1.105
3.888000,-0.0323,-0.0161,1.0965,1.097
3.889000,-0.0323,-0.0122,1.1004,1.101
3.889000,-0.0206,-0.0200,1.0965,1.097
3.890000,-0.0206,-0.0200,1.1043,1.105
3.890000,-0.0225,-0.0142,1.0984,1.099
3.891000,-0.0206,-0.0220,1.1023,1.103
3.891000,-0.0128,-0.0083,1.0926,1.093
3.892000,-0.0147,-0.0161,1.1023,1.103
3.894000,-0.0128,-0.0161,1.0926,1.093
3.897000,-0.0147,-0.0220,1.1023,1.103
3.903000,-0.0147,-0.0200,1.0984,1.099
3.907000,-0.0108,-0.0181,1.0926,1.093
3.911000,-0.0147,-0.0181,1.0965,1.097
3.916000,-0.0128,-0.0161,1.1062,1.106
3.926000,-0.0186,-0.0161,1.1062,1.107
3.928000,-0.0186,-0.0161,1.1023,1.103
3.931000,-0.0245,-0.0161,1.1023,1.103
3.953000,-0.0265,-0.0181,1.1062,1.107
3.954000,-0.0206,-0.0122,1.0945,1.095
3.955000,-0.0206,-0.0220,1.0984,1.099
3.955000,-0.0225,-0.0259,1.1082,1.109
3.956000,-0.0225,-0.0161,1.1062,1.107
3.960000,-0.0245,-0.0220,1.1062,1.107
3.965000,-0.0186,-0.0220,1.0984,1.099
3.971000,-0.0265,-0.0239,1.1082,1.109
3.976000,-0.0167,-0.0220,1.1062,1.107
3.981000,-0.0147,-0.0220,1.1004,1.101
3.987000,-0.0167,-0.0239,1.0984,1.099
3.990000,-0.0128,-0.0200,1.1043,1.105
3.995000,-0.0128,-0.0220,1.0965,1.097
4.009000,-0.0108,-0.0200,1.1043,1.105
4.010000,-0.0049,-0.0181,1.1023,1.102
4.011000,-0.0167,-0.0200,1.1023,1.103
4.016000,-0.0147,-0.0200,1.1023,1.103
4.038000,-0.0108,-0.0220,1.1102,1.110
4.039000,-0.0167,-0.0220,1.0984,1.099
4.039000,-0.0225,-0.0181,1.0984,1.099
4.040000,-0.0167,-0.0220,1.1004,1.101
4.040000,-0.0265,-0.0220,1.1062,1.107
4.044000,-0.0225,-0.0200,1.1121,1.113
4.049000,-0.0245,-0.0200,1.1102,1.111
4.055000,-0.0206,-0.0181,1.1023,1.103
4.059000,-0.0265,-0.0161,1.1082,1.109
4.065000,-0.0167,-0.0122,1.0945,1.095
4.070000,-0.0225,-0.0142,1.1043,1.105
4.074000,-0.0147,-0.0239,1.1082,1.109
4.079000,-0.0225,-0.0239,1.1062,1.107
4.085000,-0.0323,-0.0220,1.1043,1.105
4.089000,-0.0225,-0.0220,1.1043,1.105
4.095000,-0.0225,-0.0161,1.1043,1.105
4.099000,-0.0186,-0.0181,1.0945,1.095
4.113000,-0.0245,-0.0181,1.0945,1.095
4.115000,-0.0225,-0.0161,1.0965,1.097
4.116000,-0.0245,-0.0181,1.1043,1.105
4.152000,-0.0128,-0.0200,1.0984,1.099
4.155000,-0.0128,-0.0200,1.1023,1.103
4.155000,-0.0108,-0.0200,1.0965,1.097
4.156000,-0.0186,-0.0181,1.1043,1.105
4.156000,-0.0049,-0.0161,1.0945,1.095
4.157000,-0.0206,-0.0220,1.0984,1.099
4.157000,-0.0108,-0.0220,1.1082,1.108
4.158000,-0.0167,-0.0239,1.1121,1.112
4.159000,-0.0186,-0.0220,1.1062,1.107
4.162000,-0.0225,-0.0220,1.1102,1.111
4.167000,-0.0225,-0.0200,1.1082,1.109
4.173000,-0.0206,-0.0161,1.1023,1.103
4.178000,-0.0245,-0.0181,1.0945,1.095
4.182000,-0.0186,-0.0239,1.0926,1.093
4.187000,-0.0245,-0.0200,1.1043,1.105
4.192000,-0.0186,-0.0181,1.0965,1.097
4.197000,-0.0284,-0.0200,1.0984,1.099
4.210000,-0.0186,-0.0161,1.1004,1.101
4.211000,-0.0167,-0.0200,1.0945,1.095
4.212000,-0.0147,-0.0181,1.0984,1.099
4.216000,-0.0167,-0.0161,1.0926,1.093
4.240000,-0.0147,-0.0122,1.1043,1.104
4.241000,-0.0206,-0.0181,1.0945,1.095
4.241000,-0.0186,-0.0161,1.0867,1.087
4.242000,-0.0147,-0.0200,1.0926,1.093
4.242000,-0.0245,-0.0259,1.1004,1.101
4.246000,-0.0225,-0.0239,1.0867,1.087
4.251000,-0.0206,-0.0181,1.0926,1.093
4.256000,-0.0206,-0.0220,1.0906,1.091
4.261000,-0.0284,-0.0181,1.0847,1.085
4.266000,-0.0225,-0.0200,1.0906,1.091
4.271000,-0.0362,-0.0200,1.0887,1.089
4.276000,-0.0304,-0.0220,1.0847,1.085
4.280000,-0.0284,-0.0161,1.0867,1.087
4.288000,-0.0265,-0.0220,1.0887,1.089
4.291000,-0.0284,-0.0200,1.0906,1.091
4.295000,-0.0186,-0.0161,1.0828,1.083
4.300000,-0.0128,-0.0181,1.0887,1.089
4.314000,-0.0128,-0.0200,1.0847,1.085
4.315000,-0.0128,-0.0181,1.0906,1.091
4.316000,-0.0167,-0.0161,1.0828,1.083
4.349000,-0.0167,-0.0239,1.0789,1.079
4.350000,-0.0206,-0.0181,1.0808,1.081
4.351000,-0.0206,-0.0181,1.0887,1.089
4.352000,-0.0167,-0.0220,1.0808,1.081
4.352000,-0.0167,-0.0181,1.0984,1.099
4.354000,-0.0323,-0.0200,1.0887,1.089
4.355000,-0.0284,-0.0181,1.0808,1.081
4.356000,-0.0323,-0.0200,1.0808,1.082
4.359000,-0.0323,-0.0181,1.0769,1.078
4.364000,-0.0206,-0.0181,1.0691,1.069
4.370000,-0.0265,-0.0181,1.0711,1.072
4.374000,-0.0225,-0.0122,1.0789,1.079
4.379000,-0.0167,-0.0161,1.0730,1.073
4.384000,-0.0167,-0.0181,1.0847,1.085
4.389000,-0.0225,-0.0200,1.0730,1.073
4.394000,-0.0167,-0.0142,1.0867,1.087
4.399000,-0.0128,-0.0161,1.0711,1.071
4.414000,-0.0128,-0.0181,1.0769,1.077
4.415000,-0.0147,-0.0181,1.0652,1.065
4.416000,-0.0186,-0.0142,1.0808,1.081
4.449000,-0.0147,-0.0142,1.0789,1.079
4.451000,-0.0147,-0.0200,1.0906,1.091
4.451000,-0.0147,-0.0161,1.0769,1.077
4.452000,-0.0206,-0.0239,1.0769,1.077
4.453000,-0.0206,-0.0200,1.0730,1.073
4.453000,-0.0245,-0.0200,1.0808,1.081
4.454000,-0.0284,-0.0200,1.0808,1.081
4.455000,-0.0245,-0.0220,1.0847,1.085
4.458000,-0.0225,-0.0220,1.0730,1.073
4.462000,-0.0147,-0.0200,1.0691,1.069
4.467000,-0.0167,-0.0220,1.0867,1.087
4.473000,-0.0089,-0.0259,1.0750,1.075
4.477000,-0.0225,-0.0239,1.0867,1.087
4.482000,-0.0108,-0.0220,1.0769,1.077
4.489000,-0.0108,-0.0259,1.0808,1.081
4.493000,-0.0069,-0.0200,1.0671,1.067
4.497000,-0.0108,-0.0259,1.0769,1.077
4.513000,-0.0128,-0.0220,1.0730,1.073
4.515000,-0.0167,-0.0259,1.0847,1.085
4.516000,-0.0128,-0.0181,1.0711,1.071
4.517000,-0.0186,-0.0220,1.0652,1.066
4.551000,-0.0225,-0.0161,1.0789,1.079
4.553000,-0.0225,-0.0142,1.0671,1.067
4.554000,-0.0186,-0.0220,1.0789,1.079
4.555000,-0.0167,-0.0181,1.0691,1.069
4.557000,-0.0225,-0.0239,1.0730,1.074
4.558000,-0.0069,-0.0161,1.0554,1.056
4.558000,-0.0167,-0.0200,1.0711,1.071
4.559000,-0.0206,-0.0161,1.0769,1.077
4.561000,-0.0186,-0.0142,1.0652,1.065
4.566000,-0.0147,-0.0161,1.0730,1.073
4.571000,-0.0147,-0.0200,1.0593,1.060
4.576000,-0.0147,-0.0142,1.0632,1.063
4.581000,-0.0206,-0.0161,1.0574,1.058
4.587000,-0.0147,-0.0142,1.0730,1.073
4.592000,-0.0128,-0.0161,1.0632,1.063
4.595000,-0.0108,-0.0161,1.0652,1.065
4.600000,-0.0245,-0.0220,1.0750,1.075
4.605000,-0.0147,-0.0181,1.0613,1.062
4.610000,-0.0128,-0.0142,1.0593,1.059
4.615000,-0.0108,-0.0161,1.0613,1.061
4.629000,-0.0147,-0.0161,1.0711,1.071
4.630000,-0.0128,-0.0181,1.0671,1.067
4.632000,-0.0108,-0.0161,1.0554,1.056
4.657000,-0.0049,-0.0161,1.0593,1.059
4.659000,-0.0108,-0.0181,1.0613,1.061
4.659000,-0.0089,-0.0200,1.0515,1.052
4.660000,-0.0069,-0.0161,1.0456,1.046
4.660000,-0.0167,-0.0181,1.0593,1.060
4.661000,-0.0206,-0.0142,1.0593,1.060
4.664000,-0.0128,-0.0200,1.0632,1.064
4.671000,-0.0245,-0.0142,1.0613,1.062
4.674000,-0.0245,-0.0103,1.0554,1.056
4.679000,-0.0245,-0.0122,1.0437,1.044
4.684000,-0.0206,-0.0142,1.0613,1.062
4.689000,-0.0245,-0.0181,1.0515,1.052
4.694000,-0.0167,-0.0161,1.0711,1.071
4.699000,-0.0167,-0.0181,1.0456,1.046
4.715000,-0.0225,-0.0181,1.0593,1.060
4.716000,-0.0089,-0.0122,1.0593,1.059
4.717000,-0.0089,-0.0181,1.0613,1.061
4.719000,-0.0147,-0.0200,1.0476,1.048
4.749000,-0.0147,-0.0200,1.0554,1.056
4.750000,-0.0167,-0.0181,1.0398,1.040
4.751000,-0.0128,-0.0200,1.0437,1.044
4.752000,-0.0108,-0.0142,1.0476,1.048
4.752000,-0.0147,-0.0161,1.0437,1.044
4.753000,-0.0225,-0.0200,1.0574,1.058
4.754000,-0.0186,-0.0220,1.0574,1.058
4.758000,-0.0128,-0.0181,1.0574,1.058
4.763000,-0.0304,-0.0181,1.0593,1.060
4.767000,-0.0245,-0.0161,1.0593,1.060
4.773000,-0.0265,-0.0259,1.0593,1.060
4.777000,-0.0147,-0.0259,1.0613,1.062
4.782000,-0.0147,-0.0239,1.0535,1.054
4.789000,-0.0128,-0.0220,1.0554,1.056
4.793000,-0.0108,-0.0279,1.0554,1.056
4.797000,-0.0147,-0.0279,1.0632,1.064
4.802000,-0.0167,-0.0220,1.0535,1.054
4.815000,-0.0128,-0.0181,1.0554,1.056
4.817000,-0.0128,-0.0220,1.0574,1.058
4.817000,-0.0069,-0.0181,1.0593,1.060
4.854000,-0.0128,-0.0122,1.0476,1.048
4.856000,-0.0128,-0.0122,1.0496,1.050
4.857000,-0.0167,-0.0181,1.0496,1.050
4.857000,-0.0245,-0.0200,1.0554,1.056
4.858000,-0.0167,-0.0200,1.0554,1.056
4.859000,-0.0186,-0.0239,1.0613,1.062
4.859000,-0.0206,-0.0220,1.0515,1.052
4.860000,-0.0186,-0.0181,1.0535,1.054
4.861000,-0.0206,-0.0181,1.0554,1.056
4.866000,-0.0147,-0.0220,1.0496,1.050
4.874000,-0.0147,-0.0161,1.0476,1.048
4.878000,-0.0225,-0.0200,1.0554,1.056
4.881000,-0.0069,-0.0161,1.0378,1.038
4.886000,-0.0128,-0.0142,1.0398,1.040
4.891000,-0.0128,-0.0161,1.0300,1.030
4.897000,-0.0245,-0.0181,1.0359,1.036
4.901000,-0.0186,-0.0181,1.0456,1.046
4.913000,-0.0128,-0.0142,1.0437,1.044
4.914000,-0.0186,-0.0200,1.0496,1.050
4.916000,-0.0167,-0.0161,1.0339,1.034
4.942000,-0.0147,-0.0181,1.0554,1.056
4.943000,-0.0167,-0.0142,1.0437,1.044
4.944000,-0.0225,-0.0161,1.0359,1.036
4.944000,-0.0225,-0.0181,1.0476,1.048
4.945000,-0.0167,-0.0200,1.0476,1.048
4.945000,-0.0147,-0.0200,1.0359,1.036
4.949000,-0.0108,-0.0142,1.0320,1.032
4.955000,-0.0069,-0.0181,1.0398,1.040
4.959000,-0.0128,-0.0122,1.0378,1.038
4.966000,-0.0167,-0.0161,1.0496,1.050
4.969000,-0.0108,-0.0142,1.0378,1.038
4.974000,-0.0147,-0.0142,1.0222,1.022
4.979000,-0.0147,-0.0142,1.0417,1.042
4.984000,-0.0225,-0.0161,1.0417,1.042
4.990000,-0.0206,-0.0142,1.0261,1.026
4.994000,-0.0225,-0.0220,1.0378,1.038
5.000000,-0.0206,-0.0161,1.0339,1.034
5.014000,-0.0225,-0.0142,1.0359,1.036
5.015000,-0.0284,-0.0200,1.0300,1.031
5.016000,-0.0245,-0.0181,1.0261,1.027
5.019000,-0.0206,-0.0181,1.0398,1.040
5.023000,-0.0206,-0.0181,1.0320,1.032
5.089000,-0.0147,-0.0200,1.0300,1.030
5.090000,-0.0128,-0.0142,1.0378,1.038
5.091000,-0.0049,-0.0181,1.0163,1.016
5.091000,-0.0186,-0.0161,1.0241,1.024
5.092000,-0.0108,-0.0220,1.0261,1.026
5.093000,-0.0206,-0.0239,1.0222,1.023
5.093000,-0.0186,-0.0279,1.0476,1.048
5.094000,-0.0167,-0.0279,1.0378,1.038
5.094000,-0.0186,-0.0239,1.0437,1.044
5.095000,-0.0206,-0.0220,1.0339,1.034
5.095000,-0.0265,-0.0200,1.0359,1.036
5.095000,-0.0147,-0.0239,1.0300,1.030
5.096000,-0.0206,-0.0279,1.0320,1.033
5.096000,-0.0186,-0.0239,1.0241,1.025
5.097000,-0.0225,-0.0259,1.0261,1.027
5.102000,-0.0089,-0.0200,1.0241,1.024
5.108000,-0.0147,-0.0220,1.0339,1.034
5.111000,-0.0108,-0.0161,1.0241,1.024
5.117000,-0.0108,-0.0181,1.0378,1.038
5.121000,-0.0128,-0.0161,1.0241,1.024
5.130000,-0.0010,-0.0142,1.0163,1.016
5.132000,-0.0186,-0.0161,1.0163,1.017
5.139000,-0.0128,-0.0181,1.0320,1.032
5.141000,-0.0128,-0.0220,1.0261,1.026
5.146000,-0.0147,-0.0200,1.0417,1.042
5.151000,-0.0245,-0.0220,1.0241,1.025
5.170000,-0.0167,-0.0200,1.0300,1.030
5.171000,-0.0284,-0.0200,1.0339,1.034
5.172000,-0.0206,-0.0239,1.0241,1.025
5.177000,-0.0030,-0.0181,1.0163,1.016
5.178000,-0.0167,-0.0200,1.0163,1.017
5.182000,-0.0089,-0.0200,1.0300,1.030
5.185000,-0.0186,-0.0181,1.0280,1.028
5.190000,-0.0186,-0.0161,1.0183,1.019
5.195000,-0.0147,-0.0181,1.0320,1.032
5.200000,-0.0186,-0.0161,1.0359,1.036
5.206000,-0.0108,-0.0161,1.0222,1.022
5.210000,-0.0128,-0.0220,1.0280,1.028
5.215000,-0.0128,-0.0161,1.0280,1.028
5.220000,-0.0147,-0.0142,1.0241,1.024
5.230000,-0.0089,-0.0181,1.0280,1.028
5.231000,-0.0167,-0.0142,1.0359,1.036
5.262000,-0.0167,-0.0239,1.0241,1.025
