time,gFx,gFy,gFz,TgF
23.041000,0.0068,-0.0239,1.0339,1.034
23.044000,0.0185,-0.0200,1.0085,1.009
23.049000,-0.0069,-0.0142,1.0202,1.020
23.054000,-0.0128,-0.0122,1.0222,1.022
23.059000,-0.0167,-0.0181,1.0261,1.026
23.064000,-0.0284,-0.0220,1.0320,1.033
23.069000,-0.0225,-0.0200,1.0222,1.023
23.075000,-0.0284,-0.0181,1.0202,1.021
23.079000,-0.0323,-0.0220,1.0320,1.033
23.083000,-0.0245,-0.0161,1.0222,1.023
23.088000,-0.0089,-0.0122,1.0105,1.011
23.094000,-0.0049,-0.0220,1.0183,1.019
23.098000,0.0029,-0.0161,1.0339,1.034
23.103000,0.0087,-0.0142,1.0183,1.018
23.123000,0.0087,-0.0200,1.0261,1.026
23.124000,0.0068,-0.0161,1.0261,1.026
23.125000,0.0068,-0.0181,1.0261,1.026
23.126000,-0.0049,-0.0161,1.0222,1.022
23.128000,-0.0147,-0.0181,1.0241,1.024
23.133000,-0.0108,-0.0181,1.0202,1.020
23.138000,-0.0304,-0.0239,1.0163,1.017
23.143000,-0.0362,-0.0239,1.0163,1.017
23.148000,-0.0304,-0.0220,1.0124,1.013
23.152000,-0.0206,-0.0200,1.0163,1.017
23.158000,-0.0225,-0.0200,1.0163,1.017
23.162000,-0.0108,-0.0259,1.0320,1.032
23.167000,0.0068,-0.0181,1.0222,1.022
23.172000,0.0146,-0.0200,1.0046,1.005
23.177000,0.0166,-0.0220,1.0378,1.038
23.182000,0.0048,-0.0181,1.0085,1.009
23.187000,0.0146,-0.0279,1.0163,1.017
23.192000,0.0126,-0.0200,1.0124,1.013
23.197000,-0.0010,-0.0259,1.0163,1.017
23.202000,-0.0186,-0.0279,1.0280,1.029
23.219000,-0.0245,-0.0200,1.0202,1.021
23.224000,-0.0343,-0.0279,1.0300,1.031
23.225000,-0.0245,-0.0220,1.0202,1.021
23.226000,-0.0343,-0.0279,1.0222,1.023
23.227000,-0.0343,-0.0279,1.0280,1.029
23.231000,-0.0265,-0.0200,1.0359,1.036
23.237000,-0.0147,-0.0200,1.0280,1.028
23.242000,-0.0206,-0.0181,1.0437,1.044
23.246000,-0.0030,-0.0220,1.0320,1.032
23.251000,-0.0010,-0.0220,1.0378,1.038
23.256000,0.0029,-0.0142,1.0202,1.020
23.261000,-0.0108,-0.0220,1.0280,1.028
23.266000,-0.0167,-0.0161,1.0339,1.034
23.271000,-0.0206,-0.0239,1.0222,1.023
23.276000,-0.0284,-0.0220,1.0202,1.021
23.281000,-0.0362,-0.0239,1.0163,1.017
23.286000,-0.0343,-0.0200,1.0280,1.029
23.294000,-0.0499,-0.0161,1.0241,1.025
23.296000,-0.0382,-0.0161,1.0124,1.013
23.301000,-0.0304,-0.0200,1.0124,1.013
23.305000,-0.0304,-0.0142,1.0241,1.025
23.311000,-0.0167,-0.0161,1.0222,1.022
23.315000,-0.0108,-0.0142,1.0339,1.034
23.320000,-0.0030,-0.0122,1.0280,1.028
23.334000,0.0087,-0.0181,1.0202,1.020
23.335000,0.0068,-0.0142,1.0144,1.014
23.336000,0.0087,-0.0200,1.0163,1.017
23.341000,-0.0010,-0.0200,1.0183,1.018
23.348000,-0.0069,-0.0200,1.0378,1.038
23.349000,-0.0206,-0.0181,1.0261,1.026
23.354000,-0.0245,-0.0200,1.0241,1.025
23.359000,-0.0304,-0.0161,1.0261,1.027
23.364000,-0.0401,-0.0200,1.0105,1.011
23.369000,-0.0382,-0.0239,1.0280,1.029
23.376000,-0.0362,-0.0200,1.0300,1.031
23.379000,-0.0284,-0.0259,1.0359,1.037
23.384000,-0.0186,-0.0181,1.0300,1.030
23.389000,-0.0010,-0.0200,1.0359,1.036
23.394000,-0.0049,-0.0220,1.0183,1.019
23.399000,0.0048,-0.0239,1.0378,1.038
23.404000,0.0068,-0.0200,1.0280,1.028
23.420000,0.0068,-0.0181,1.0222,1.022
23.421000,0.0048,-0.0239,1.0202,1.021
23.421000,-0.0069,-0.0181,1.0105,1.011
23.426000,-0.0167,-0.0259,1.0261,1.027
23.436000,-0.0147,-0.0200,1.0320,1.032
23.438000,-0.0284,-0.0298,1.0359,1.037
23.438000,-0.0225,-0.0200,1.0222,1.023
23.443000,-0.0304,-0.0220,1.0339,1.035
23.448000,-0.0343,-0.0298,1.0241,1.025
23.453000,-0.0304,-0.0259,1.0222,1.023
23.460000,-0.0108,-0.0239,1.0202,1.021
23.463000,-0.0010,-0.0161,1.0261,1.026
23.467000,0.0126,-0.0181,1.0241,1.024
23.472000,0.0185,-0.0161,1.0300,1.030
23.477000,0.0146,-0.0161,1.0280,1.028
23.482000,0.0146,-0.0200,1.0261,1.026
23.489000,0.0126,-0.0259,1.0222,1.023
23.494000,0.0029,-0.0220,1.0183,1.019
23.497000,-0.0089,-0.0259,1.0300,1.030
23.502000,-0.0147,-0.0161,1.0339,1.034
23.517000,-0.0245,-0.0200,1.0300,1.030
23.518000,-0.0206,-0.0259,1.0202,1.021
23.519000,-0.0245,-0.0220,1.0280,1.029
23.531000,-0.0343,-0.0239,1.0417,1.043
23.533000,-0.0167,-0.0239,1.0339,1.034
23.533000,-0.0265,-0.0220,1.0417,1.042
23.537000,-0.0167,-0.0200,1.0320,1.032
23.543000,-0.0128,-0.0142,1.0261,1.026
23.547000,-0.0030,-0.0181,1.0339,1.034
23.551000,-0.0069,-0.0161,1.0339,1.034
23.556000,-0.0089,-0.0161,1.0398,1.040
23.561000,-0.0245,-0.0220,1.0378,1.038
23.566000,-0.0225,-0.0200,1.0339,1.034
23.571000,-0.0304,-0.0142,1.0378,1.038
23.577000,-0.0304,-0.0142,1.0241,1.025
23.581000,-0.0460,-0.0161,1.0261,1.027
23.586000,-0.0421,-0.0181,1.0202,1.021
23.591000,-0.0284,-0.0161,1.0280,1.029
23.596000,-0.0323,-0.0122,1.0105,1.011
23.600000,-0.0245,-0.0142,1.0183,1.019
23.605000,-0.0225,-0.0161,1.0241,1.025
23.617000,-0.0089,-0.0122,1.0300,1.030
23.619000,-0.0010,-0.0122,1.0241,1.024
23.623000,0.0126,-0.0142,1.0163,1.016
23.632000,0.0048,-0.0181,1.0261,1.026
23.634000,0.0048,-0.0161,1.0144,1.015
23.635000,0.0087,-0.0161,1.0320,1.032
23.640000,0.0009,-0.0239,1.0222,1.022
23.644000,-0.0069,-0.0181,1.0124,1.013
23.650000,-0.0245,-0.0239,1.0300,1.031
23.655000,-0.0401,-0.0161,1.0202,1.021
23.660000,-0.0440,-0.0220,1.0183,1.019
23.664000,-0.0460,-0.0200,1.0261,1.027
23.669000,-0.0440,-0.0220,1.0241,1.025
23.674000,-0.0343,-0.0122,1.0124,1.013
23.679000,-0.0265,-0.0161,1.0339,1.034
23.684000,-0.0284,-0.0200,1.0300,1.031
23.689000,-0.0089,-0.0181,1.0300,1.030
23.694000,-0.0030,-0.0181,1.0261,1.026
23.699000,0.0087,-0.0142,1.0144,1.015
23.703000,0.0048,-0.0220,1.0261,1.026
23.711000,0.0068,-0.0200,1.0241,1.024
23.715000,-0.0089,-0.0239,1.0300,1.030
23.718000,-0.0108,-0.0298,1.0163,1.017
23.723000,-0.0147,-0.0239,1.0222,1.023
23.735000,-0.0186,-0.0181,1.0241,1.024
23.737000,-0.0323,-0.0298,1.0241,1.025
23.739000,-0.0343,-0.0220,1.0280,1.029
23.751000,-0.0343,-0.0259,1.0261,1.027
23.752000,-0.0323,-0.0220,1.0339,1.035
23.753000,-0.0284,-0.0279,1.0183,1.019
23.758000,-0.0167,-0.0220,1.0183,1.019
23.762000,-0.0030,-0.0200,1.0300,1.030
23.767000,-0.0049,-0.0200,1.0300,1.030
23.772000,0.0009,-0.0220,1.0222,1.022
23.777000,0.0048,-0.0220,1.0183,1.019
23.782000,0.0087,-0.0220,1.0163,1.017
23.787000,0.0126,-0.0181,1.0144,1.015
23.794000,0.0087,-0.0239,1.0065,1.007
23.797000,-0.0030,-0.0220,1.0085,1.009
23.802000,-0.0167,-0.0220,1.0280,1.028
23.807000,-0.0245,-0.0239,1.0359,1.036
23.814000,-0.0225,-0.0220,1.0261,1.027
23.817000,-0.0304,-0.0200,1.0241,1.025
23.822000,-0.0147,-0.0239,1.0222,1.023
23.836000,-0.0089,-0.0142,1.0222,1.022
23.838000,-0.0128,-0.0161,1.0398,1.040
23.838000,-0.0147,-0.0181,1.0339,1.034
23.855000,0.0048,-0.0161,1.0124,1.013
23.856000,0.0048,-0.0181,1.0222,1.022
23.857000,-0.0069,-0.0161,1.0144,1.015
23.858000,-0.0030,-0.0161,1.0105,1.011
23.862000,-0.0030,-0.0200,1.0183,1.018
23.866000,-0.0128,-0.0161,1.0202,1.020
23.871000,-0.0265,-0.0181,1.0261,1.027
23.877000,-0.0343,-0.0181,1.0183,1.019
23.881000,-0.0343,-0.0200,1.0261,1.027
23.885000,-0.0401,-0.0259,1.0183,1.019
23.890000,-0.0343,-0.0220,1.0202,1.021
23.896000,-0.0401,-0.0200,1.0105,1.011
23.901000,-0.0343,-0.0200,1.0378,1.039
23.906000,-0.0206,-0.0239,1.0398,1.040
23.924000,-0.0030,-0.0181,1.0163,1.016
23.926000,0.0048,-0.0181,1.0124,1.013
23.927000,-0.0049,-0.0220,1.0261,1.026
23.928000,0.0087,-0.0220,1.0359,1.036
23.931000,0.0166,-0.0220,1.0183,1.019
23.937000,0.0107,-0.0220,1.0241,1.024
23.940000,0.0029,-0.0239,1.0300,1.030
23.946000,-0.0167,-0.0200,1.0320,1.032
23.950000,-0.0323,-0.0161,1.0222,1.023
23.954000,-0.0362,-0.0181,1.0280,1.029
23.961000,-0.0382,-0.0181,1.0222,1.023
23.965000,-0.0362,-0.0220,1.0280,1.029
23.969000,-0.0421,-0.0200,1.0241,1.025
23.974000,-0.0421,-0.0239,1.0261,1.027
23.979000,-0.0323,-0.0181,1.0280,1.029
23.984000,-0.0186,-0.0220,1.0222,1.023
23.989000,-0.0030,-0.0161,1.0222,1.022
23.995000,0.0068,-0.0142,1.0183,1.018
23.999000,-0.0108,-0.0220,1.0339,1.034
24.004000,-0.0069,-0.0200,1.0359,1.036
24.018000,0.0048,-0.0181,1.0398,1.040
24.019000,-0.0049,-0.0161,1.0183,1.018
24.022000,-0.0128,-0.0220,1.0280,1.028
24.029000,-0.0265,-0.0142,1.0241,1.025
24.030000,-0.0362,-0.0239,1.0261,1.027
24.033000,-0.0421,-0.0181,1.0163,1.017
24.038000,-0.0284,-0.0259,1.0241,1.025
24.045000,-0.0343,-0.0220,1.0105,1.011
24.048000,-0.0206,-0.0181,1.0105,1.011
24.053000,-0.0245,-0.0122,1.0241,1.025
24.058000,-0.0108,-0.0181,1.0300,1.030
24.063000,0.0166,-0.0142,1.0144,1.015
24.069000,0.0107,-0.0142,1.0202,1.020
24.073000,0.0244,-0.0142,1.0105,1.011
24.078000,0.0107,-0.0239,1.0222,1.023
24.088000,0.0185,-0.0220,1.0202,1.021
24.089000,0.0048,-0.0220,1.0124,1.013
24.094000,-0.0049,-0.0200,1.0241,1.024
24.098000,-0.0128,-0.0122,1.0183,1.018
24.103000,-0.0206,-0.0239,1.0241,1.025
24.107000,-0.0265,-0.0239,1.0261,1.027
24.113000,-0.0323,-0.0200,1.0202,1.021
24.117000,-0.0323,-0.0239,1.0359,1.037
24.122000,-0.0245,-0.0200,1.0202,1.021
24.137000,-0.0186,-0.0200,1.0280,1.028
24.138000,-0.0049,-0.0239,1.0222,1.022
24.139000,0.0087,-0.0122,1.0163,1.016
24.144000,0.0107,-0.0200,1.0261,1.026
24.154000,0.0048,-0.0239,1.0300,1.030
24.155000,0.0029,-0.0220,1.0183,1.019
24.157000,0.0048,-0.0181,1.0280,1.028
24.162000,0.0009,-0.0161,1.0202,1.020
24.167000,-0.0128,-0.0239,1.0300,1.030
24.171000,-0.0089,-0.0220,1.0183,1.019
24.176000,-0.0304,-0.0220,1.0280,1.029
24.181000,-0.0421,-0.0200,1.0183,1.019
24.186000,-0.0343,-0.0220,1.0183,1.019
24.190000,-0.0343,-0.0181,1.0026,1.003
24.196000,-0.0362,-0.0220,1.0144,1.015
24.200000,-0.0284,-0.0220,1.0202,1.021
24.205000,-0.0186,-0.0220,1.0280,1.028
24.218000,0.0029,-0.0161,1.0105,1.011
24.219000,-0.0108,-0.0200,1.0398,1.040
24.220000,0.0068,-0.0142,1.0202,1.020
24.225000,0.0068,-0.0122,1.0222,1.022
24.240000,0.0146,-0.0161,1.0183,1.019
24.241000,0.0068,-0.0220,1.0241,1.024
24.242000,-0.0128,-0.0161,1.0163,1.017
24.245000,-0.0265,-0.0161,1.0339,1.034
24.250000,-0.0362,-0.0239,1.0320,1.033
24.255000,-0.0323,-0.0181,1.0144,1.015
24.262000,-0.0343,-0.0181,1.0261,1.027
24.265000,-0.0362,-0.0220,1.0261,1.027
24.269000,-0.0343,-0.0200,1.0124,1.013
24.274000,-0.0323,-0.0220,1.0300,1.031
24.279000,-0.0265,-0.0181,1.0320,1.032
24.284000,-0.0206,-0.0181,1.0339,1.034
24.289000,-0.0030,-0.0142,1.0241,1.024
24.296000,-0.0010,-0.0122,1.0124,1.012
24.299000,-0.0010,-0.0161,1.0183,1.018
24.304000,-0.0069,-0.0161,1.0398,1.040
24.309000,-0.0147,-0.0200,1.0124,1.013
24.314000,-0.0108,-0.0181,1.0300,1.030
24.319000,-0.0265,-0.0239,1.0183,1.019
24.323000,-0.0186,-0.0239,1.0202,1.021
24.335000,-0.0323,-0.0181,1.0261,1.027
24.336000,-0.0421,-0.0239,1.0241,1.025
24.338000,-0.0440,-0.0181,1.0124,1.014
24.353000,-0.0304,-0.0220,1.0280,1.029
24.354000,-0.0265,-0.0220,1.0222,1.023
24.354000,-0.0147,-0.0239,1.0183,1.019
24.358000,-0.0089,-0.0200,1.0241,1.024
24.363000,0.0087,-0.0220,1.0163,1.017
24.368000,0.0107,-0.0181,1.0280,1.028
24.373000,0.0087,-0.0239,1.0339,1.034
24.378000,0.0087,-0.0239,1.0280,1.028
24.383000,0.0048,-0.0142,1.0241,1.024
24.387000,0.0048,-0.0220,1.0183,1.019
24.392000,-0.0186,-0.0200,1.0105,1.011
24.397000,-0.0265,-0.0181,1.0320,1.032
24.402000,-0.0265,-0.0200,1.0261,1.027
24.408000,-0.0323,-0.0181,1.0222,1.023
24.419000,-0.0304,-0.0239,1.0222,1.023
24.420000,-0.0265,-0.0220,1.0202,1.021
24.441000,-0.0323,-0.0279,1.0359,1.037
24.442000,-0.0167,-0.0161,1.0280,1.028
24.443000,-0.0010,-0.0220,1.0202,1.020
24.443000,0.0009,-0.0200,1.0241,1.024
24.445000,0.0126,-0.0220,1.0183,1.019
24.448000,0.0068,-0.0200,1.0183,1.018
24.452000,0.0048,-0.0220,1.0339,1.034
24.457000,-0.0010,-0.0200,1.0202,1.020
24.464000,-0.0010,-0.0200,1.0183,1.018
24.467000,-0.0186,-0.0220,1.0202,1.021
24.471000,-0.0206,-0.0279,1.0124,1.013
24.476000,-0.0284,-0.0181,1.0241,1.025
24.484000,-0.0421,-0.0200,1.0300,1.031
24.487000,-0.0284,-0.0181,1.0202,1.021
24.491000,-0.0304,-0.0220,1.0241,1.025
24.496000,-0.0245,-0.0220,1.0300,1.031
24.501000,-0.0206,-0.0161,1.0261,1.026
24.506000,-0.0010,-0.0181,1.0163,1.016
24.512000,0.0009,-0.0142,1.0241,1.024
24.516000,-0.0069,-0.0161,1.0417,1.042
24.521000,0.0166,-0.0142,1.0222,1.022
24.525000,0.0048,-0.0220,1.0280,1.028
24.538000,0.0087,-0.0142,1.0241,1.024
24.540000,-0.0030,-0.0142,1.0183,1.018
24.546000,-0.0128,-0.0161,1.0241,1.024
24.547000,-0.0304,-0.0200,1.0339,1.035
24.560000,-0.0304,-0.0181,1.0202,1.021
24.562000,-0.0284,-0.0200,1.0241,1.025
24.562000,-0.0304,-0.0161,1.0300,1.031
24.565000,-0.0323,-0.0200,1.0300,1.031
24.570000,-0.0284,-0.0161,1.0320,1.032
24.575000,-0.0128,-0.0161,1.0339,1.034
24.580000,-0.0030,-0.0103,1.0065,1.007
24.586000,-0.0030,-0.0181,1.0339,1.034
24.590000,-0.0030,-0.0220,1.0476,1.048
24.597000,-0.0108,-0.0200,1.0300,1.030
24.600000,-0.0010,-0.0161,1.0359,1.036
24.604000,-0.0089,-0.0259,1.0417,1.042
24.609000,-0.0147,-0.0220,1.0183,1.019
24.614000,-0.0167,-0.0181,1.0222,1.022
24.619000,-0.0323,-0.0279,1.0300,1.031
24.624000,-0.0284,-0.0200,1.0183,1.019
24.637000,-0.0343,-0.0220,1.0241,1.025
24.639000,-0.0401,-0.0279,1.0144,1.016
24.639000,-0.0480,-0.0220,1.0183,1.020
24.644000,-0.0401,-0.0259,1.0261,1.027
24.652000,-0.0323,-0.0279,1.0144,1.015
24.654000,-0.0147,-0.0259,1.0417,1.042
24.658000,-0.0049,-0.0259,1.0300,1.030
24.663000,-0.0030,-0.0239,1.0241,1.024
24.668000,0.0029,-0.0239,1.0339,1.034
24.673000,0.0068,-0.0259,1.0261,1.026
24.680000,0.0087,-0.0259,1.0241,1.025
24.683000,0.0107,-0.0259,1.0183,1.019
24.687000,-0.0128,-0.0239,1.0261,1.026
24.692000,-0.0265,-0.0298,1.0320,1.033
24.697000,-0.0265,-0.0220,1.0359,1.036
24.702000,-0.0382,-0.0259,1.0280,1.029
24.707000,-0.0323,-0.0357,1.0320,1.033
24.719000,-0.0401,-0.0220,1.0280,1.029
24.720000,-0.0284,-0.0259,1.0222,1.023
24.724000,-0.0265,-0.0298,1.0320,1.033
24.728000,-0.0167,-0.0239,1.0280,1.028
24.734000,-0.0108,-0.0239,1.0398,1.040
24.737000,-0.0049,-0.0181,1.0378,1.038
24.742000,0.0009,-0.0259,1.0359,1.036
24.747000,-0.0030,-0.0220,1.0359,1.036
24.751000,0.0048,-0.0239,1.0261,1.026
24.756000,-0.0186,-0.0181,1.0261,1.026
24.763000,-0.0167,-0.0220,1.0339,1.034
24.766000,-0.0245,-0.0200,1.0241,1.025
24.771000,-0.0304,-0.0200,1.0280,1.029
24.776000,-0.0421,-0.0239,1.0222,1.023
24.781000,-0.0401,-0.0220,1.0144,1.015
24.786000,-0.0323,-0.0239,1.0222,1.023
24.791000,-0.0304,-0.0181,1.0144,1.015
24.797000,-0.0323,-0.0181,1.0280,1.029
24.801000,-0.0147,-0.0181,1.0144,1.015
24.805000,-0.0030,-0.0161,1.0124,1.013
24.810000,0.0068,-0.0142,1.0241,1.024
24.822000,0.0068,-0.0161,1.0261,1.026
24.823000,0.0166,-0.0161,1.0320,1.032
24.828000,0.0068,-0.0239,1.0183,1.019
24.838000,0.0048,-0.0161,1.0144,1.015
24.840000,-0.0089,-0.0181,1.0320,1.032
24.840000,-0.0206,-0.0122,1.0202,1.021
24.848000,-0.0225,-0.0142,1.0183,1.019
24.851000,-0.0401,-0.0181,1.0241,1.025
24.855000,-0.0382,-0.0181,1.0261,1.027
24.860000,-0.0401,-0.0161,1.0241,1.025
24.867000,-0.0206,-0.0142,1.0144,1.015
24.869000,-0.0167,-0.0220,1.0261,1.026
24.874000,-0.0089,-0.0161,1.0241,1.024
24.881000,-0.0010,-0.0181,1.0300,1.030
24.884000,0.0048,-0.0181,1.0339,1.034
24.889000,0.0009,-0.0220,1.0339,1.034
24.894000,0.0068,-0.0220,1.0378,1.038
24.899000,0.0048,-0.0181,1.0046,1.005
24.904000,0.0009,-0.0181,1.0280,1.028
24.909000,-0.0069,-0.0239,1.0320,1.032
24.923000,-0.0245,-0.0200,1.0300,1.030
24.924000,-0.0343,-0.0259,1.0359,1.037
24.925000,-0.0421,-0.0239,1.0320,1.033
24.928000,-0.0480,-0.0239,1.0144,1.016
24.938000,-0.0343,-0.0220,1.0144,1.015
24.940000,-0.0440,-0.0279,1.0261,1.027
24.943000,-0.0401,-0.0239,1.0261,1.027
24.948000,-0.0284,-0.0220,1.0241,1.025
24.953000,-0.0108,-0.0220,1.0222,1.022
24.958000,0.0048,-0.0239,1.0339,1.034
24.963000,0.0126,-0.0181,1.0320,1.032
24.968000,0.0048,-0.0200,1.0241,1.024
24.973000,0.0029,-0.0318,1.0339,1.034
24.978000,0.0126,-0.0259,1.0261,1.026
24.984000,0.0087,-0.0239,1.0144,1.015
24.988000,-0.0049,-0.0259,1.0163,1.017
24.993000,-0.0167,-0.0220,1.0261,1.026
24.999000,-0.0284,-0.0239,1.0241,1.025
25.002000,-0.0401,-0.0239,1.0241,1.025
25.007000,-0.0284,-0.0259,1.0222,1.023
25.015000,-0.0245,-0.0200,1.0183,1.019
25.019000,-0.0245,-0.0161,1.0320,1.032
25.022000,-0.0206,-0.0181,1.0124,1.013
25.027000,-0.0147,-0.0161,1.0339,1.034
25.041000,-0.0049,-0.0161,1.0202,1.020
25.043000,0.0048,-0.0122,1.0144,1.014
25.044000,0.0009,-0.0103,1.0320,1.032
25.059000,0.0009,-0.0103,1.0202,1.020
25.060000,-0.0049,-0.0103,1.0124,1.012
25.061000,0.0029,-0.0142,1.0222,1.022
25.062000,-0.0108,-0.0142,1.0163,1.016
25.068000,-0.0089,-0.0083,1.0085,1.009
25.071000,-0.0245,-0.0083,1.0222,1.023
25.076000,-0.0245,-0.0161,1.0065,1.007
25.081000,-0.0323,-0.0181,1.0124,1.013
25.086000,-0.0343,-0.0161,1.0046,1.005
25.091000,-0.0343,-0.0239,1.0124,1.013
25.098000,-0.0167,-0.0161,1.0241,1.024
25.101000,-0.0186,-0.0122,1.0300,1.030
25.106000,-0.0089,-0.0200,1.0261,1.026
25.110000,0.0048,-0.0181,1.0163,1.016
25.116000,0.0009,-0.0200,1.0300,1.030
25.120000,0.0087,-0.0181,1.0222,1.022
25.125000,0.0087,-0.0181,1.0144,1.015
25.138000,0.0029,-0.0161,1.0183,1.018
25.140000,-0.0010,-0.0181,1.0105,1.011
25.140000,-0.0049,-0.0239,1.0202,1.021
25.145000,-0.0225,-0.0103,1.0241,1.024
25.152000,-0.0304,-0.0161,1.0222,1.023
25.155000,-0.0343,-0.0200,1.0320,1.033
25.161000,-0.0265,-0.0200,1.0339,1.034
25.166000,-0.0206,-0.0220,1.0222,1.023
25.172000,-0.0167,-0.0220,1.0202,1.021
25.176000,-0.0030,-0.0220,1.0241,1.024
25.184000,0.0068,-0.0161,1.0124,1.013
25.188000,0.0048,-0.0142,1.0183,1.018
25.190000,0.0087,-0.0220,1.0241,1.024
25.199000,0.0107,-0.0200,1.0339,1.034
25.201000,-0.0010,-0.0220,1.0222,1.022
25.204000,-0.0030,-0.0200,1.0202,1.020
25.209000,-0.0186,-0.0181,1.0222,1.023
25.221000,-0.0343,-0.0220,1.0261,1.027
25.222000,-0.0245,-0.0259,1.0222,1.023
25.224000,-0.0382,-0.0220,1.0222,1.023
25.236000,-0.0421,-0.0239,1.0163,1.017
25.237000,-0.0421,-0.0200,1.0202,1.021
25.239000,-0.0382,-0.0161,1.0085,1.009
25.244000,-0.0245,-0.0142,1.0202,1.021
25.249000,-0.0089,-0.0181,1.0241,1.024
25.253000,0.0029,-0.0220,1.0261,1.026
25.258000,0.0068,-0.0161,1.0261,1.026
25.265000,0.0244,-0.0200,1.0105,1.011
25.268000,0.0185,-0.0161,1.0202,1.021
25.273000,0.0185,-0.0161,1.0202,1.021
25.278000,0.0185,-0.0122,1.0085,1.009
25.283000,-0.0010,-0.0181,1.0144,1.015
25.289000,0.0009,-0.0142,1.0065,1.007
25.293000,-0.0225,-0.0161,1.0222,1.023
25.299000,-0.0382,-0.0200,1.0202,1.021
25.303000,-0.0401,-0.0181,1.0202,1.021
25.307000,-0.0382,-0.0200,1.0222,1.023
25.312000,-0.0304,-0.0239,1.0183,1.019
25.318000,-0.0343,-0.0220,1.0124,1.013
25.322000,-0.0206,-0.0200,1.0183,1.019
25.327000,-0.0147,-0.0142,1.0202,1.020
25.344000,-0.0089,-0.0239,1.0280,1.028
25.348000,0.0009,-0.0161,1.0300,1.030
25.349000,-0.0030,-0.0220,1.0261,1.026
25.350000,-0.0069,-0.0259,1.0359,1.036
25.361000,-0.0069,-0.0200,1.0320,1.032
25.362000,-0.0147,-0.0220,1.0300,1.030
25.363000,-0.0225,-0.0239,1.0261,1.027
25.368000,-0.0284,-0.0200,1.0222,1.023
25.372000,-0.0343,-0.0239,1.0065,1.007
25.377000,-0.0382,-0.0259,1.0163,1.017
25.383000,-0.0480,-0.0181,1.0163,1.018
25.387000,-0.0401,-0.0220,1.0163,1.017
25.391000,-0.0206,-0.0181,1.0202,1.021
25.396000,-0.0147,-0.0161,1.0144,1.015
25.402000,-0.0069,-0.0181,1.0202,1.020
25.406000,0.0068,-0.0142,1.0124,1.013
25.411000,0.0126,-0.0161,1.0105,1.011
25.423000,0.0126,-0.0200,1.0026,1.003
25.424000,0.0146,-0.0279,1.0124,1.013
25.426000,0.0107,-0.0220,1.0144,1.015
25.437000,-0.0089,-0.0239,1.0280,1.028
25.438000,-0.0128,-0.0220,1.0280,1.028
25.441000,-0.0323,-0.0220,1.0202,1.021
25.445000,-0.0343,-0.0298,1.0261,1.027
25.451000,-0.0440,-0.0259,1.0222,1.023
25.455000,-0.0401,-0.0200,1.0339,1.035
25.460000,-0.0382,-0.0239,1.0202,1.021
25.466000,-0.0362,-0.0181,1.0241,1.025
25.470000,-0.0167,-0.0220,1.0261,1.026
25.475000,-0.0089,-0.0200,1.0202,1.020
25.480000,0.0009,-0.0200,1.0261,1.026
25.485000,0.0107,-0.0200,1.0261,1.026
25.490000,0.0068,-0.0200,1.0300,1.030
25.494000,0.0126,-0.0200,1.0144,1.015
25.500000,0.0068,-0.0122,1.0124,1.013
25.505000,0.0087,-0.0142,1.0163,1.016
25.509000,-0.0108,-0.0181,1.0261,1.026
25.527000,-0.0167,-0.0142,1.0183,1.019
25.528000,-0.0225,-0.0142,1.0280,1.028
25.529000,-0.0343,-0.0181,1.0241,1.025
25.540000,-0.0440,-0.0161,1.0300,1.031
25.542000,-0.0362,-0.0122,1.0241,1.025
25.544000,-0.0323,-0.0161,1.0300,1.031
25.545000,-0.0167,-0.0161,1.0202,1.020
25.552000,-0.0049,-0.0142,1.0163,1.016
25.555000,-0.0010,-0.0122,1.0261,1.026
25.559000,0.0126,-0.0083,1.0339,1.034
25.563000,0.0166,-0.0142,1.0261,1.026
25.569000,0.0166,-0.0142,1.0300,1.030
25.574000,0.0224,-0.0103,1.0046,1.005
25.579000,0.0107,-0.0181,1.0300,1.030
25.584000,0.0048,-0.0103,1.0144,1.014
25.589000,-0.0010,-0.0122,1.0241,1.024
25.593000,-0.0206,-0.0161,1.0280,1.028
25.600000,-0.0167,-0.0200,1.0202,1.021
25.603000,-0.0186,-0.0161,1.0320,1.032
25.607000,-0.0206,-0.0142,1.0183,1.019
25.612000,-0.0206,-0.0161,1.0105,1.011
25.618000,-0.0089,-0.0161,1.0320,1.032
25.622000,-0.0108,-0.0181,1.0261,1.026
25.628000,-0.0089,-0.0181,1.0222,1.022
25.643000,0.0107,-0.0239,1.0163,1.017
25.645000,0.0068,-0.0181,1.0183,1.018
25.645000,0.0107,-0.0161,1.0144,1.015
25.660000,-0.0069,-0.0220,1.0241,1.024
25.661000,-0.0128,-0.0259,1.0320,1.032
25.662000,-0.0167,-0.0239,1.0280,1.028
25.663000,-0.0167,-0.0220,1.0144,1.015
25.668000,-0.0284,-0.0259,1.0222,1.023
25.672000,-0.0343,-0.0298,1.0105,1.011
25.676000,-0.0460,-0.0318,1.0261,1.028
25.683000,-0.0401,-0.0279,1.0163,1.017
25.686000,-0.0343,-0.0298,1.0202,1.021
25.691000,-0.0206,-0.0239,1.0202,1.021
25.696000,-0.0128,-0.0298,1.0320,1.032
25.702000,-0.0089,-0.0239,1.0261,1.026
25.706000,0.0009,-0.0239,1.0144,1.015
