date/YYYYMMDD,time/HH,at/C,slp/hPa,wdNcw/deg,ws/ms-1,dongsiPM2.5,nongzhanguanPM2.5
2017/12/9,15,6.4,1016.7,360.0,3.0,22.0,20.0
2017/12/9,18,4.8,1017.5,360.0,2.0,8.0,5.0
2017/12/9,21,4.1,1018.2,360.0,3.0,5.0,5.0
2017/12/10,0,3.2,1021.7,340.0,6.0,9.0,6.0
2017/12/10,3,3.2,1024.0,360.0,5.0,8.0,9.0
2017/12/10,6,3.9,1023.4,340.0,6.0,7.0,8.0
2017/12/10,9,2.8,1024.0,360.0,6.0,9.0,11.0
2017/12/10,12,0.2,1025.7,40.0,3.0,10.0,9.0
2017/12/10,15,-1.4,1025.9,110.0,1.0,10.0,10.0
2017/12/10,18,-1.2,1026.9,250.0,2.0,7.0,9.0
2017/12/10,21,-1.9,1028.3,40.0,4.0,5.0,5.0
2017/12/11,0,-4.1,1030.6,40.0,3.0,4.0,5.0
2017/12/11,3,-1.8,1032.7,70.0,3.0,10.0,7.0
2017/12/11,6,-1.0,1031.0,40.0,4.0,7.0,6.0
2017/12/11,9,-0.3,1031.5,340.0,5.0,5.0,5.0
2017/12/11,12,-3.4,1033.5,90.0,3.0,11.0,10.0
2017/12/11,15,-4.7,1035.0,70.0,3.0,7.0,6.0
2017/12/11,18,-6.4,1035.8,40.0,2.0,6.0,4.0
2017/12/11,21,-7.1,1035.1,40.0,3.0,5.0,4.0
2017/12/12,0,-7.1,1036.0,20.0,2.0,8.0,7.0
2017/12/12,3,-5.0,1035.3,70.0,2.0,8.0,5.0
2017/12/12,6,-2.4,1032.3,110.0,1.0,16.0,15.0
2017/12/12,9,-3.3,1031.7,250.0,1.0,14.0,15.0
2017/12/12,12,-4.4,1032.8,90.0,3.0,23.0,22.0
2017/12/12,15,-6.0,1034.4,40.0,2.0,28.0,37.0
2017/12/12,18,-7.6,1035.4,70.0,1.0,33.0,35.0
2017/12/12,21,-8.3,1035.9,70.0,1.0,19.0,19.0
2017/12/13,0,-7.7,1037.9,90.0,1.0,29.0,21.0
2017/12/13,3,-2.8,1038.7,20.0,2.0,24.0,27.0
2017/12/13,6,-0.7,1036.2,90.0,2.0,32.0,28.0
2017/12/13,9,-1.9,1036.3,180.0,2.0,36.0,34.0
2017/12/13,12,-2.6,1037.6,160.0,1.0,42.0,40.0
2017/12/13,15,-4.5,1037.3,-9999.0,1.0,49.0,47.0
2017/12/13,18,-3.9,1036.2,220.0,1.0,54.0,51.0
2017/12/13,21,-3.9,1034.9,80.0,2.0,66.0,64.0
2017/12/14,0,-4.2,1034.7,220.0,1.0,69.0,71.0
2017/12/14,3,-1.5,1033.8,200.0,2.0,65.0,70.0
2017/12/14,6,-0.1,1030.5,220.0,2.0,67.0,63.0
2017/12/14,9,-1.2,1029.9,200.0,2.0,76.0,71.0
2017/12/14,12,-2.7,1030.9,220.0,1.0,84.0,83.0
2017/12/14,15,-3.3,1031.1,360.0,1.0,98.0,92.0
2017/12/14,18,-3.5,1030.0,360.0,2.0,108.0,108.0
2017/12/14,21,-4.8,1030.4,340.0,4.0,62.0,76.0
2017/12/15,0,-0.2,1032.7,360.0,2.0,17.0,15.0
2017/12/15,3,0.4,1034.8,340.0,4.0,9.0,8.0
2017/12/15,6,1.5,1032.4,340.0,4.0,8.0,9.0
2017/12/15,9,0.8,1033.1,320.0,4.0,9.0,10.0
2017/12/15,12,0.6,1035.5,340.0,4.0,6.0,10.0
2017/12/15,15,-1.2,1036.9,340.0,5.0,6.0,4.0
2017/12/15,18,-2.9,1037.3,320.0,7.0,5.0,5.0
2017/12/15,21,-3.7,1036.5,340.0,5.0,8.0,7.0
2017/12/16,0,-4.5,1037.4,320.0,3.0,6.0,8.0
2017/12/16,3,-2.7,1038.2,320.0,5.0,10.0,
2017/12/16,6,-0.7,1036.1,20.0,5.0,11.0,
2017/12/16,9,-0.6,1035.7,320.0,2.0,9.0,
2017/12/16,12,-0.5,1036.7,320.0,5.0,9.0,
2017/12/16,15,-3.9,1036.5,200.0,1.0,8.0,
2017/12/16,18,-4.7,1035.0,250.0,1.0,17.0,
2017/12/16,21,-6.9,1033.1,0.0,0.0,23.0,
2017/12/17,0,-6.5,1032.7,90.0,2.0,28.0,
2017/12/17,3,2.0,1031.4,220.0,3.0,30.0,
2017/12/17,6,5.2,1027.9,220.0,4.0,22.0,
2017/12/17,9,3.2,1027.2,220.0,2.0,31.0,
2017/12/17,12,0.3,1027.0,250.0,2.0,39.0,
2017/12/17,15,-1.5,1026.7,250.0,1.0,50.0,
2017/12/17,18,-4.8,1026.6,180.0,1.0,15.0,
2017/12/17,21,-8.0,1027.1,340.0,1.0,12.0,
2017/12/18,0,3.6,1028.9,340.0,3.0,10.0,
2017/12/18,3,5.4,1030.8,320.0,5.0,10.0,
2017/12/18,6,5.6,1030.2,320.0,5.0,7.0,5.0
2017/12/18,9,5.1,1031.8,340.0,5.0,8.0,7.0
2017/12/18,12,0.4,1036.1,40.0,2.0,6.0,5.0
2017/12/18,15,-1.7,1037.0,40.0,2.0,7.0,8.0
2017/12/18,18,-4.2,1037.4,70.0,1.0,7.0,5.0
2017/12/18,21,-5.2,1036.9,250.0,1.0,7.0,9.0
2017/12/19,0,-4.0,1037.5,200.0,1.0,13.0,11.0
2017/12/19,3,2.1,1035.2,220.0,5.0,29.0,27.0
2017/12/19,6,4.1,1030.5,220.0,5.0,55.0,47.0
2017/12/19,9,2.8,1029.3,200.0,2.0,55.0,52.0
2017/12/19,12,-0.6,1029.6,340.0,1.0,64.0,59.0
2017/12/19,15,-1.9,1029.6,70.0,1.0,79.0,75.0
2017/12/19,18,-3.9,1029.3,270.0,1.0,44.0,53.0
2017/12/19,21,-1.7,1028.5,10.0,2.0,14.0,12.0
2017/12/20,0,-5.0,1030.8,360.0,1.0,6.0,9.0
2017/12/20,3,6.4,1032.5,340.0,3.0,11.0,9.0
2017/12/20,6,8.2,1030.9,340.0,4.0,5.0,5.0
2017/12/20,9,6.9,1030.9,360.0,2.0,9.0,5.0
2017/12/20,12,2.4,1030.7,220.0,1.0,28.0,28.0
2017/12/20,15,1.3,1030.6,220.0,2.0,33.0,33.0
2017/12/20,18,-1.0,1029.5,250.0,1.0,33.0,38.0
2017/12/20,21,-3.6,1028.5,-9999.0,1.0,47.0,47.0
2017/12/21,0,-3.3,1028.5,70.0,1.0,33.0,27.0
2017/12/21,3,4.4,1027.5,40.0,2.0,25.0,32.0
2017/12/21,6,8.6,1023.8,220.0,2.0,37.0,34.0
2017/12/21,9,6.2,1022.3,200.0,2.0,53.0,39.0
2017/12/21,12,1.9,1022.9,250.0,1.0,112.0,108.0
2017/12/21,15,-1.7,1022.8,20.0,1.0,150.0,128.0
2017/12/21,18,-2.5,1022.2,70.0,2.0,102.0,122.0
2017/12/21,21,-4.9,1021.9,340.0,3.0,102.0,116.0
2017/12/22,0,-3.3,1023.7,330.0,3.0,58.0,63.0
2017/12/22,3,9.3,1024.5,340.0,2.0,32.0,28.0
2017/12/22,6,9.9,1023.6,360.0,4.0,9.0,8.0
2017/12/22,9,8.0,1024.4,340.0,2.0,9.0,20.0
2017/12/22,12,5.0,1025.7,70.0,1.0,20.0,25.0
2017/12/22,15,-1.0,1026.6,-9999.0,1.0,11.0,19.0
2017/12/22,18,-2.2,1026.0,360.0,1.0,16.0,15.0
2017/12/22,21,-3.1,1024.5,70.0,1.0,15.0,25.0
2017/12/23,0,-2.8,1024.6,70.0,1.0,16.0,15.0
2017/12/23,3,3.0,1024.1,90.0,2.0,39.0,36.0
2017/12/23,6,5.6,1021.0,-9999.0,1.0,51.0,52.0
2017/12/23,9,4.9,1020.7,220.0,2.0,47.0,48.0
2017/12/23,12,2.4,1021.1,250.0,1.0,45.0,53.0
2017/12/23,15,1.9,1021.2,270.0,1.0,54.0,39.0
2017/12/23,18,6.0,1020.5,320.0,4.0,30.0,30.0
2017/12/23,21,4.1,1021.5,360.0,2.0,22.0,17.0
2017/12/24,0,3.0,1022.9,340.0,3.0,15.0,15.0
2017/12/24,3,3.8,1024.9,360.0,7.0,11.0,9.0
2017/12/24,6,4.4,1025.2,340.0,4.0,8.0,12.0
2017/12/24,9,3.1,1027.4,320.0,4.0,9.0,8.0
2017/12/24,12,1.8,1029.1,340.0,3.0,6.0,8.0
2017/12/24,15,-0.2,1029.4,20.0,2.0,10.0,7.0
2017/12/24,18,-2.0,1028.6,40.0,1.0,7.0,4.0
2017/12/24,21,-3.8,1027.7,220.0,2.0,6.0,7.0
2017/12/25,0,-3.9,1027.9,220.0,2.0,17.0,13.0
2017/12/25,3,0.7,1026.9,250.0,4.0,37.0,38.0
2017/12/25,6,4.1,1023.0,270.0,3.0,49.0,62.0
2017/12/25,9,2.7,1023.2,220.0,2.0,43.0,40.0
2017/12/25,12,-0.8,1024.9,-9999.0,1.0,60.0,52.0
2017/12/25,15,-1.0,1027.3,90.0,2.0,52.0,49.0
2017/12/25,18,-0.7,1028.7,70.0,3.0,14.0,16.0
2017/12/25,21,-4.2,1029.9,90.0,1.0,5.0,5.0
2017/12/26,0,-5.5,1032.4,-9999.0,1.0,11.0,15.0
2017/12/26,3,2.2,1032.9,220.0,1.0,,21.0
2017/12/26,6,3.5,1030.6,220.0,2.0,,22.0
2017/12/26,9,2.0,1030.9,220.0,2.0,27.0,22.0
2017/12/26,12,-0.5,1031.1,220.0,2.0,37.0,34.0
2017/12/26,15,-1.6,1031.1,220.0,2.0,53.0,48.0
2017/12/26,18,-2.8,1030.3,160.0,1.0,49.0,45.0
2017/12/26,21,-5.1,1029.7,70.0,1.0,55.0,52.0
2017/12/27,0,-6.1,1029.7,20.0,1.0,60.0,50.0
2017/12/27,3,-1.3,1028.6,20.0,1.0,81.0,72.0
2017/12/27,6,1.0,1024.8,90.0,1.0,94.0,87.0
2017/12/27,9,0.3,1025.1,70.0,1.0,81.0,74.0
2017/12/27,12,-1.8,1026.7,310.0,4.0,103.0,81.0
2017/12/27,15,-3.1,1027.2,340.0,3.0,105.0,103.0
2017/12/27,18,-3.5,1027.5,90.0,2.0,100.0,105.0
2017/12/27,21,-2.8,1027.3,70.0,1.0,61.0,68.0
2017/12/28,0,-2.9,1028.9,90.0,1.0,61.0,58.0
2017/12/28,3,-0.2,1029.8,90.0,2.0,87.0,81.0
2017/12/28,6,1.5,1026.7,90.0,1.0,140.0,131.0
2017/12/28,9,0.2,1026.6,220.0,1.0,136.0,145.0
2017/12/28,12,-1.4,1028.4,220.0,1.0,155.0,151.0
2017/12/28,15,-3.6,1029.0,-9999.0,1.0,164.0,152.0
2017/12/28,18,-4.5,1029.0,20.0,1.0,175.0,154.0
2017/12/28,21,-4.5,1029.3,220.0,1.0,174.0,158.0
2017/12/29,0,-3.2,1031.0,40.0,1.0,175.0,164.0
2017/12/29,3,-2.3,1032.9,270.0,1.0,129.0,128.0
2017/12/29,6,-1.4,1031.2,220.0,2.0,240.0,239.0
2017/12/29,9,-1.8,1031.5,220.0,1.0,228.0,211.0
2017/12/29,12,-1.7,1032.2,250.0,1.0,210.0,202.0
2017/12/29,15,-1.5,1032.1,220.0,1.0,212.0,216.0
2017/12/29,18,-2.3,1031.7,90.0,1.0,209.0,205.0
2017/12/29,21,-2.7,1030.6,340.0,1.0,225.0,201.0
2017/12/30,0,-3.4,1030.2,-9999.0,1.0,225.0,203.0
2017/12/30,3,-0.5,1029.6,-9999.0,1.0,213.0,208.0
2017/12/30,6,5.7,1027.0,320.0,5.0,17.0,15.0
2017/12/30,9,4.6,1028.0,320.0,3.0,14.0,14.0
2017/12/30,12,1.4,1029.5,340.0,1.0,20.0,15.0
2017/12/30,15,-3.6,1029.6,-9999.0,1.0,18.0,14.0
2017/12/30,18,-4.1,1028.6,270.0,1.0,8.0,7.0
2017/12/30,21,-5.8,1027.1,200.0,1.0,11.0,7.0
2017/12/31,0,-7.1,1027.7,70.0,1.0,12.0,14.0
2017/12/31,3,2.5,1027.1,200.0,2.0,26.0,31.0
2017/12/31,6,5.0,1023.8,220.0,3.0,55.0,57.0
2017/12/31,9,2.8,1024.1,250.0,1.0,39.0,40.0
2017/12/31,12,-1.5,1025.2,220.0,2.0,66.0,58.0
2017/12/31,15,-4.0,1026.5,0.0,0.0,72.0,70.0
2017/12/31,18,-4.1,1026.8,90.0,1.0,42.0,54.0
2017/12/31,21,-5.2,1027.0,90.0,1.0,23.0,23.0
2018/1/1,0,-5.5,1028.6,70.0,2.0,18.0,13.0
2018/1/1,3,1.0,1029.4,70.0,3.0,13.0,14.0
2018/1/1,6,3.0,1027.0,40.0,2.0,19.0,23.0
2018/1/1,9,1.5,1027.2,70.0,2.0,47.0,50.0
2018/1/1,12,-2.0,1029.3,70.0,1.0,66.0,65.0
2018/1/1,15,-2.2,1031.4,110.0,1.0,38.0,42.0
2018/1/1,18,-5.0,1031.9,70.0,1.0,36.0,39.0
2018/1/1,21,-7.0,1032.8,70.0,1.0,44.0,47.0
2018/1/2,0,-4.9,1035.4,70.0,1.0,51.0,49.0
2018/1/2,3,0.1,1036.4,70.0,5.0,24.0,18.0
2018/1/2,6,2.5,1034.8,340.0,3.0,23.0,22.0
2018/1/2,9,2.0,1035.2,340.0,4.0,15.0,7.0
2018/1/2,12,1.1,1037.5,340.0,2.0,12.0,9.0
2018/1/2,15,-1.0,1039.7,20.0,3.0,9.0,4.0
2018/1/2,18,-2.5,1040.4,360.0,4.0,7.0,8.0
2018/1/2,21,-3.5,1040.8,360.0,2.0,11.0,6.0
2018/1/3,0,-3.7,1041.5,20.0,2.0,8.0,11.0
2018/1/3,3,-1.9,1041.9,40.0,4.0,8.0,12.0
2018/1/3,6,-0.5,1038.7,20.0,5.0,12.0,11.0
2018/1/3,9,-0.2,1037.8,360.0,3.0,11.0,9.0
2018/1/3,12,-1.2,1038.5,340.0,2.0,19.0,14.0
2018/1/3,15,-1.5,1038.0,20.0,6.0,14.0,11.0
2018/1/3,18,-3.9,1038.2,40.0,3.0,6.0,12.0
2018/1/3,21,-5.0,1036.6,40.0,5.0,9.0,8.0
2018/1/4,0,-5.2,1036.5,40.0,2.0,6.0,9.0
2018/1/4,3,-3.5,1035.9,70.0,4.0,12.0,6.0
2018/1/4,6,-2.0,1032.9,360.0,2.0,15.0,11.0
2018/1/4,9,-2.2,1031.9,70.0,1.0,13.0,
2018/1/4,12,-3.0,1031.1,220.0,2.0,19.0,13.0
2018/1/4,15,-3.5,1030.6,270.0,2.0,29.0,28.0
2018/1/4,18,-4.7,1029.2,270.0,1.0,37.0,31.0
2018/1/4,21,-7.9,1028.2,220.0,1.0,30.0,37.0
2018/1/5,0,-7.5,1028.3,40.0,1.0,39.0,35.0
2018/1/5,3,0.0,1028.8,70.0,2.0,25.0,20.0
2018/1/5,6,2.6,1025.7,220.0,3.0,24.0,19.0
2018/1/5,9,1.2,1025.4,290.0,2.0,23.0,23.0
2018/1/5,12,-2.7,1027.4,360.0,0.0,51.0,26.0
2018/1/5,15,-4.7,1028.0,20.0,2.0,74.0,65.0
2018/1/5,18,-2.9,1028.6,40.0,3.0,12.0,11.0
2018/1/5,21,-4.5,1029.0,20.0,2.0,6.0,6.0
2018/1/6,0,-5.5,1030.1,40.0,2.0,9.0,6.0
2018/1/6,3,0.0,1030.1,40.0,3.0,9.0,14.0
2018/1/6,6,2.6,1026.5,360.0,2.0,13.0,10.0
2018/1/6,9,1.2,1026.0,90.0,1.0,8.0,13.0
2018/1/6,12,0.2,1026.5,220.0,1.0,30.0,20.0
2018/1/6,15,-1.7,1026.2,200.0,1.0,38.0,35.0
2018/1/6,18,-1.5,1024.8,140.0,1.0,76.0,79.0
2018/1/6,21,-1.9,1023.3,360.0,0.0,75.0,57.0
2018/1/7,0,-1.7,1023.2,360.0,0.0,48.0,64.0
2018/1/7,3,2.1,1023.0,220.0,1.0,45.0,50.0
2018/1/7,6,3.2,1020.3,220.0,2.0,43.0,39.0
2018/1/7,9,2.5,1020.2,360.0,2.0,19.0,21.0
2018/1/7,12,0.7,1021.4,320.0,4.0,23.0,26.0
2018/1/7,15,-0.5,1022.1,340.0,4.0,16.0,18.0
2018/1/7,18,-1.5,1021.5,340.0,4.0,17.0,16.0
2018/1/7,21,-2.4,1019.5,340.0,4.0,18.0,18.0
2018/1/8,0,-3.7,1019.8,320.0,4.0,23.0,22.0
2018/1/8,3,-2.2,1018.7,340.0,7.0,12.0,13.0
2018/1/8,6,-0.2,1016.1,320.0,7.0,6.0,17.0
2018/1/8,9,-1.2,1018.5,340.0,4.0,9.0,9.0
2018/1/8,12,-2.0,1020.4,340.0,4.0,8.0,10.0
2018/1/8,15,-4.0,1021.5,360.0,0.0,3.0,9.0
2018/1/8,18,-2.4,1020.8,270.0,2.0,7.0,7.0
2018/1/8,21,-4.9,1018.9,200.0,2.0,4.0,6.0
2018/1/9,0,-5.4,1019.4,360.0,0.0,12.0,13.0
2018/1/9,3,0.2,1020.3,320.0,6.0,7.0,8.0
2018/1/9,6,-0.2,1020.3,320.0,6.0,10.0,15.0
2018/1/9,9,-1.5,1022.5,320.0,5.0,6.0,3.0
2018/1/9,12,-2.5,1024.2,340.0,5.0,6.0,7.0
2018/1/9,15,-3.7,1025.5,320.0,4.0,6.0,7.0
2018/1/9,18,-4.5,1026.6,340.0,6.0,6.0,6.0
2018/1/9,21,-5.9,1028.2,340.0,6.0,4.0,7.0
2018/1/10,0,-7.5,1029.7,20.0,2.0,8.0,7.0
2018/1/10,3,-3.7,1029.5,20.0,3.0,9.0,9.0
2018/1/10,6,-1.5,1028.3,340.0,5.0,7.0,7.0
2018/1/10,9,-2.7,1030.2,320.0,6.0,4.0,4.0
2018/1/10,12,-5.5,1033.3,360.0,4.0,8.0,7.0
2018/1/10,15,-7.5,1035.2,360.0,5.0,6.0,8.0
2018/1/10,18,-7.7,1035.3,360.0,5.0,4.0,4.0
2018/1/10,21,-8.2,1036.1,20.0,5.0,3.0,7.0
2018/1/11,0,-8.5,1038.3,20.0,3.0,8.0,6.0
2018/1/11,3,-5.9,1039.2,360.0,5.0,6.0,11.0
2018/1/11,6,-2.7,1036.4,20.0,3.0,6.0,10.0
2018/1/11,9,-2.9,1036.0,250.0,3.0,7.0,8.0
2018/1/11,12,-4.7,1036.5,270.0,2.0,,20.0
2018/1/11,15,-8.0,1035.8,220.0,1.0,46.0,22.0
2018/1/11,18,-10.2,1034.6,200.0,2.0,66.0,33.0
2018/1/11,21,-10.7,1033.3,360.0,0.0,67.0,31.0
2018/1/12,0,-10.2,1032.6,360.0,0.0,17.0,25.0
2018/1/12,3,-2.7,1032.1,290.0,1.0,29.0,30.0
2018/1/12,6,2.7,1028.1,220.0,3.0,34.0,37.0
2018/1/12,9,1.5,1028.0,220.0,2.0,74.0,17.0
2018/1/12,12,-1.7,1028.8,200.0,1.0,142.0,132.0
2018/1/12,15,-5.5,1029.2,0.0,0.0,137.0,127.0
2018/1/12,18,-6.4,1028.3,20.0,2.0,113.0,108.0
2018/1/12,21,-7.7,1027.7,360.0,0.0,53.0,64.0
2018/1/13,0,-8.9,1028.7,360.0,0.0,28.0,31.0
2018/1/13,3,0.5,1028.3,110.0,1.0,34.0,31.0
2018/1/13,6,3.1,1025.1,110.0,2.0,51.0,47.0
2018/1/13,9,2.0,1024.3,180.0,2.0,182.0,179.0
2018/1/13,12,-3.0,1024.6,360.0,0.0,201.0,197.0
2018/1/13,15,-4.0,1023.5,40.0,1.0,198.0,198.0
2018/1/13,18,-4.9,1021.3,70.0,1.0,185.0,177.0
2018/1/13,21,-5.7,1020.0,360.0,0.0,189.0,186.0
2018/1/14,0,-6.5,1021.0,110.0,1.0,178.0,191.0
2018/1/14,3,0.6,1021.4,70.0,2.0,188.0,190.0
2018/1/14,6,5.0,1018.9,270.0,3.0,65.0,72.0
2018/1/14,9,4.0,1020.7,250.0,2.0,90.0,29.0
2018/1/14,12,-0.2,1024.0,40.0,1.0,55.0,83.0
2018/1/14,15,0.1,1026.3,40.0,2.0,15.0,16.0
2018/1/14,18,-4.5,1026.7,20.0,1.0,11.0,11.0
2018/1/14,21,-3.5,1027.1,70.0,2.0,10.0,14.0
2018/1/15,0,-2.7,1027.8,90.0,1.0,14.0,13.0
2018/1/15,3,1.0,1026.7,90.0,2.0,18.0,21.0
2018/1/15,6,2.0,1022.6,160.0,2.0,30.0,37.0
2018/1/15,9,1.5,1021.0,180.0,1.0,48.0,54.0
2018/1/15,12,-2.4,1021.1,70.0,2.0,77.0,76.0
2018/1/15,15,-1.9,1022.9,20.0,1.0,73.0,31.0
2018/1/15,18,-1.9,1021.0,40.0,2.0,58.0,50.0
2018/1/15,21,2.0,1019.8,340.0,6.0,43.0,45.0
2018/1/16,0,0.5,1021.3,20.0,3.0,46.0,41.0
2018/1/16,3,2.7,1022.2,70.0,3.0,32.0,29.0
2018/1/16,6,4.7,1018.9,200.0,1.0,26.0,26.0
2018/1/16,9,3.5,1017.2,220.0,1.0,41.0,45.0
2018/1/16,12,-0.5,1017.3,200.0,1.0,67.0,55.0
2018/1/16,15,0.0,1018.0,200.0,4.0,68.0,66.0
2018/1/16,18,-2.9,1016.8,250.0,1.0,69.0,62.0
2018/1/16,21,-4.2,1016.6,270.0,1.0,67.0,64.0
2018/1/17,0,-2.4,1018.3,70.0,1.0,62.0,72.0
2018/1/17,3,0.7,1019.8,70.0,1.0,73.0,76.0
2018/1/17,6,7.0,1018.1,340.0,5.0,35.0,35.0
2018/1/17,9,5.0,1021.0,320.0,6.0,9.0,8.0
2018/1/17,12,3.0,1023.4,360.0,2.0,40.0,9.0
2018/1/17,15,-1.9,1025.1,90.0,1.0,9.0,8.0
2018/1/17,18,-5.5,1025.3,220.0,1.0,6.0,9.0
2018/1/17,21,-7.0,1026.3,360.0,0.0,13.0,9.0
2018/1/18,0,-4.7,1027.2,40.0,2.0,18.0,14.0
2018/1/18,3,0.7,1026.7,70.0,2.0,35.0,25.0
2018/1/18,6,4.6,1023.7,180.0,2.0,54.0,50.0
2018/1/18,9,3.5,1023.4,200.0,2.0,,
2018/1/18,12,0.0,1024.7,220.0,1.0,190.0,159.0
2018/1/18,15,-1.7,1024.7,20.0,1.0,228.0,224.0
2018/1/18,18,-4.2,1023.9,220.0,1.0,115.0,146.0
2018/1/18,21,-5.0,1023.1,70.0,1.0,110.0,107.0
2018/1/19,0,-5.0,1024.0,110.0,1.0,90.0,81.0
2018/1/19,3,2.5,1023.6,360.0,0.0,49.0,58.0
2018/1/19,6,8.0,1020.6,250.0,3.0,33.0,30.0
2018/1/19,9,5.6,1021.2,220.0,2.0,83.0,72.0
2018/1/19,12,0.2,1022.8,360.0,0.0,170.0,144.0
2018/1/19,15,-2.0,1024.2,250.0,1.0,96.0,111.0
2018/1/19,18,-3.2,1024.1,70.0,1.0,40.0,57.0
2018/1/19,21,-4.0,1023.8,70.0,2.0,16.0,17.0
2018/1/20,0,-4.0,1025.7,70.0,2.0,13.0,10.0
2018/1/20,3,1.1,1026.0,90.0,3.0,37.0,36.0
2018/1/20,6,2.5,1023.2,110.0,2.0,69.0,67.0
2018/1/20,9,1.2,1023.3,140.0,3.0,36.0,35.0
2018/1/20,12,-0.7,1025.5,110.0,3.0,23.0,18.0
2018/1/20,15,-3.0,1026.8,110.0,2.0,28.0,43.0
2018/1/20,18,-3.5,1026.7,110.0,3.0,30.0,26.0
2018/1/20,21,-3.5,1026.5,40.0,2.0,39.0,44.0
2018/1/21,0,-3.5,1028.3,140.0,2.0,35.0,33.0
2018/1/21,3,-3.0,1027.5,110.0,3.0,35.0,34.0
2018/1/21,6,-2.2,1024.8,160.0,2.0,46.0,44.0
2018/1/21,9,-3.7,1023.6,140.0,1.0,41.0,59.0
2018/1/21,12,-4.5,1024.6,140.0,2.0,40.0,38.0
2018/1/21,15,-4.9,1024.6,70.0,2.0,41.0,36.0
2018/1/21,18,-5.0,1023.8,70.0,2.0,51.0,47.0
2018/1/21,21,-5.2,1024.0,70.0,3.0,54.0,48.0
2018/1/22,0,-4.5,1025.4,40.0,4.0,33.0,35.0
2018/1/22,3,-3.2,1026.3,160.0,2.0,11.0,9.0
2018/1/22,6,-3.5,1024.0,200.0,3.0,9.0,8.0
2018/1/22,9,-4.2,1024.8,200.0,3.0,7.0,9.0
2018/1/22,12,-5.5,1027.7,340.0,3.0,7.0,6.0
2018/1/22,15,-8.2,1029.7,360.0,6.0,8.0,7.0
2018/1/22,18,-10.5,1031.3,340.0,6.0,6.0,5.0
2018/1/22,21,-12.0,1032.2,340.0,6.0,8.0,6.0
2018/1/23,0,-12.0,1033.6,320.0,2.0,5.0,8.0
2018/1/23,3,-8.5,1033.0,290.0,3.0,3.0,6.0
2018/1/23,6,-5.7,1029.2,320.0,3.0,8.0,4.0
2018/1/23,9,-5.9,1028.9,220.0,2.0,5.0,5.0
2018/1/23,12,-8.2,1030.6,220.0,2.0,21.0,17.0
2018/1/23,15,-9.5,1031.6,250.0,1.0,44.0,37.0
2018/1/23,18,-10.5,1032.3,360.0,0.0,7.0,3.0
2018/1/23,21,-9.2,1032.5,340.0,2.0,5.0,7.0
2018/1/24,0,-9.5,1034.2,20.0,3.0,8.0,9.0
2018/1/24,3,-5.2,1034.7,360.0,4.0,,
2018/1/24,6,-2.5,1031.5,270.0,4.0,5.0,
2018/1/24,9,-3.5,1031.9,220.0,3.0,9.0,9.0
2018/1/24,12,-6.0,1033.5,250.0,3.0,45.0,44.0
2018/1/24,15,-6.7,1034.8,250.0,1.0,59.0,57.0
2018/1/24,18,-10.2,1036.1,20.0,1.0,15.0,14.0
2018/1/24,21,-8.5,1036.9,40.0,3.0,3.0,3.0
2018/1/25,0,-9.5,1039.6,90.0,2.0,4.0,3.0
2018/1/25,3,-6.5,1041.2,40.0,4.0,7.0,10.0
2018/1/25,6,-5.2,1038.1,70.0,3.0,3.0,8.0
2018/1/25,9,-5.5,1037.5,70.0,2.0,8.0,3.0
2018/1/25,12,-7.0,1039.4,90.0,1.0,9.0,6.0
2018/1/25,15,-9.7,1040.2,250.0,1.0,14.0,11.0
2018/1/25,18,-9.7,1040.3,40.0,1.0,4.0,5.0
2018/1/25,21,-11.2,1039.8,70.0,1.0,5.0,6.0
2018/1/26,0,-11.2,1040.4,70.0,1.0,9.0,12.0
2018/1/26,3,-8.0,1040.1,90.0,2.0,12.0,11.0
2018/1/26,6,-5.4,1036.7,180.0,2.0,47.0,44.0
2018/1/26,9,-5.4,1035.7,250.0,2.0,43.0,40.0
2018/1/26,12,-6.2,1036.0,200.0,2.0,45.0,43.0
2018/1/26,15,-7.2,1036.2,200.0,1.0,74.0,83.0
2018/1/26,18,-8.9,1035.1,220.0,1.0,70.0,63.0
2018/1/26,21,-10.7,1034.0,360.0,0.0,91.0,91.0
2018/1/27,0,-10.0,1034.3,70.0,2.0,74.0,73.0
2018/1/27,3,-6.5,1033.6,70.0,2.0,62.0,65.0
2018/1/27,6,-4.5,1030.1,200.0,2.0,90.0,81.0
2018/1/27,9,-4.0,1028.9,250.0,1.0,116.0,104.0
2018/1/27,12,-5.2,1030.4,360.0,0.0,110.0,102.0
2018/1/27,15,-6.5,1031.2,40.0,1.0,107.0,95.0
2018/1/27,18,-5.2,1031.4,20.0,5.0,4.0,4.0
2018/1/27,21,-9.2,1032.9,360.0,6.0,5.0,5.0
2018/1/28,0,-10.7,1034.5,340.0,3.0,7.0,6.0
2018/1/28,3,-7.7,1033.8,360.0,3.0,8.0,9.0
2018/1/28,6,-3.4,1030.3,290.0,4.0,8.0,9.0
2018/1/28,9,-2.5,1028.2,290.0,5.0,,3.0
2018/1/28,12,-5.2,1029.1,270.0,3.0,21.0,22.0
2018/1/28,15,-4.5,1030.6,320.0,3.0,12.0,9.0
2018/1/28,18,-5.0,1030.3,340.0,2.0,8.0,9.0
2018/1/28,21,-5.0,1029.6,340.0,2.0,7.0,3.0
