,index,shunt,shunt_v,source,source_v,bias,millisecs,current_a,power_w,secs
9376,3131,46,0.020508,84,0.04834,18,94241764,0.005859428571428571,0.0002832447771428571,94241.764
9377,3132,47,0.02124,84,0.04834,18,94251764,0.006068571428571428,0.00029335474285714283,94251.764
9378,3133,44,0.019043,83,0.047607,18,94261764,0.005440857142857143,0.000259022886,94261.764
9379,3134,45,0.019775,85,0.049072,18,94271764,0.0056500000000000005,0.00027725680000000003,94271.764
9380,3135,45,0.019775,85,0.049072,18,94281764,0.0056500000000000005,0.00027725680000000003,94281.764
9381,3136,44,0.019043,84,0.04834,18,94291764,0.005440857142857143,0.0002630110342857143,94291.764
9382,3137,44,0.018311,86,0.049072,19,94301765,0.005231714285714286,0.00025673068342857143,94301.765
9383,3138,45,0.019775,85,0.049072,18,94311765,0.0056500000000000005,0.00027725680000000003,94311.765
9384,3139,45,0.019043,84,0.047607,19,94321765,0.005440857142857143,0.000259022886,94321.765
9385,3140,45,0.019043,83,0.046875,19,94331765,0.005440857142857143,0.0002550401785714286,94331.765
9386,3141,45,0.019775,85,0.049072,18,94341765,0.0056500000000000005,0.00027725680000000003,94341.765
9387,3142,45,0.019775,81,0.046143,18,94351766,0.0056500000000000005,0.00026070795000000005,94351.766
9388,3143,45,0.019775,84,0.04834,18,94361766,0.0056500000000000005,0.00027312100000000003,94361.766
9389,3144,45,0.019043,84,0.047607,19,94371766,0.005440857142857143,0.000259022886,94371.766
9390,3145,48,0.021973,85,0.049072,18,94381766,0.006278,0.00030807401599999997,94381.766
9391,3146,48,0.021973,85,0.049072,18,94391766,0.006278,0.00030807401599999997,94391.766
9392,3147,46,0.020508,87,0.050537,18,94401766,0.005859428571428571,0.0002961179417142857,94401.766
9393,3148,45,0.019775,83,0.047607,18,94411767,0.0056500000000000005,0.00026897955,94411.767
9394,3149,45,0.019775,81,0.046143,18,94421767,0.0056500000000000005,0.00026070795000000005,94421.767
9395,3150,45,0.019775,84,0.04834,18,94431767,0.0056500000000000005,0.00027312100000000003,94431.767
9396,3151,45,0.019775,84,0.04834,18,94441767,0.0056500000000000005,0.00027312100000000003,94441.767
9397,3152,49,0.022705,83,0.047607,18,94451767,0.006487142857142857,0.00030883341,94451.767
9398,3153,46,0.020508,84,0.04834,18,94461768,0.005859428571428571,0.0002832447771428571,94461.768
9399,3154,44,0.019043,84,0.04834,18,94471768,0.005440857142857143,0.0002630110342857143,94471.768
9400,3155,45,0.019775,86,0.049805,18,94481768,0.0056500000000000005,0.00028139825000000006,94481.768
9401,3156,44,0.018311,88,0.050537,19,94491768,0.005231714285714286,0.00026439514485714283,94491.768
9402,3157,45,0.019775,84,0.04834,18,94501768,0.0056500000000000005,0.00027312100000000003,94501.768
9403,3158,44,0.019043,84,0.04834,18,94511768,0.005440857142857143,0.0002630110342857143,94511.768
9404,3159,44,0.019043,82,0.046875,18,94521769,0.005440857142857143,0.0002550401785714286,94521.769
9405,3160,44,0.019043,83,0.047607,18,94531769,0.005440857142857143,0.000259022886,94531.769
9406,3161,46,0.020508,82,0.046875,18,94541769,0.005859428571428571,0.00027466071428571426,94541.769
9407,3162,44,0.019043,82,0.046875,18,94551769,0.005440857142857143,0.0002550401785714286,94551.769
9408,3163,44,0.019043,84,0.04834,18,94561769,0.005440857142857143,0.0002630110342857143,94561.769
9409,3164,45,0.019775,83,0.047607,18,94571770,0.0056500000000000005,0.00026897955,94571.77
9410,3165,44,0.018311,82,0.046143,19,94581770,0.005231714285714286,0.00024140699228571432,94581.77
9411,3166,43,0.017578,84,0.047607,19,94591770,0.005022285714285714,0.000239095956,94591.77
9412,3167,44,0.019043,84,0.04834,18,94601770,0.005440857142857143,0.0002630110342857143,94601.77
9413,3168,45,0.020508,85,0.049805,17,94611770,0.005859428571428571,0.00029182884,94611.77
9414,3169,47,0.02124,84,0.04834,18,94621770,0.006068571428571428,0.00029335474285714283,94621.77
9415,3170,44,0.019043,84,0.04834,18,94631771,0.005440857142857143,0.0002630110342857143,94631.771
9416,3171,44,0.019043,84,0.04834,18,94641771,0.005440857142857143,0.0002630110342857143,94641.771
9417,3172,44,0.019043,84,0.04834,18,94651771,0.005440857142857143,0.0002630110342857143,94651.771
9418,3173,45,0.019775,83,0.047607,18,94661771,0.0056500000000000005,0.00026897955,94661.771
9419,3174,45,0.019775,84,0.04834,18,94671771,0.0056500000000000005,0.00027312100000000003,94671.771
9420,3175,46,0.020508,83,0.047607,18,94681772,0.005859428571428571,0.00027894981599999995,94681.772
9421,3176,44,0.018311,83,0.046875,19,94691772,0.005231714285714286,0.00024523660714285717,94691.772
9422,3177,45,0.02124,84,0.049805,16,94701772,0.006068571428571428,0.0003022452,94701.772
9423,3178,43,0.018311,84,0.04834,18,94711772,0.005231714285714286,0.0002529010685714286,94711.772
9424,3179,44,0.019043,83,0.047607,18,94721772,0.005440857142857143,0.000259022886,94721.772
9425,3180,44,0.019043,83,0.047607,18,94731772,0.005440857142857143,0.000259022886,94731.772
9426,3181,44,0.018311,84,0.047607,19,94741773,0.005231714285714286,0.00024906622199999997,94741.773
9427,3182,45,0.019775,84,0.04834,18,94751773,0.0056500000000000005,0.00027312100000000003,94751.773
9428,3183,46,0.020508,82,0.046875,18,94761773,0.005859428571428571,0.00027466071428571426,94761.773
9429,3184,43,0.018311,83,0.047607,18,94771773,0.005231714285714286,0.00024906622199999997,94771.773
9430,3185,45,0.019775,83,0.047607,18,94781773,0.0056500000000000005,0.00026897955,94781.773
9431,3186,45,0.019775,83,0.047607,18,94791774,0.0056500000000000005,0.00026897955,94791.774
9432,3187,44,0.019043,83,0.047607,18,94801774,0.005440857142857143,0.000259022886,94801.774
9433,3188,45,0.019775,82,0.046875,18,94811774,0.0056500000000000005,0.00026484375,94811.774
9434,3189,48,0.021973,82,0.046875,18,94821774,0.006278,0.00029428125,94821.774
9435,3190,45,0.019775,83,0.047607,18,94831774,0.0056500000000000005,0.00026897955,94831.774
9436,3191,43,0.017578,83,0.046875,19,94841775,0.005022285714285714,0.00023541964285714285,94841.775
9437,3192,44,0.019043,83,0.047607,18,94851775,0.005440857142857143,0.000259022886,94851.775
9438,3193,45,0.019775,82,0.046875,18,94861775,0.0056500000000000005,0.00026484375,94861.775
9439,3194,42,0.017578,81,0.046143,18,94871775,0.005022285714285714,0.00023174332971428573,94871.775
9440,3195,45,0.019775,81,0.046143,18,94881775,0.0056500000000000005,0.00026070795000000005,94881.775
9441,3196,44,0.019043,83,0.047607,18,94891775,0.005440857142857143,0.000259022886,94891.775
9442,3197,45,0.019775,83,0.047607,18,94901776,0.0056500000000000005,0.00026897955,94901.776
9443,3198,43,0.018311,82,0.046875,18,94911776,0.005231714285714286,0.00024523660714285717,94911.776
9444,3199,44,0.018311,85,0.04834,19,94921776,0.005231714285714286,0.0002529010685714286,94921.776
9445,3200,43,0.017578,83,0.046875,19,94931776,0.005022285714285714,0.00023541964285714285,94931.776
9446,3201,43,0.018311,83,0.047607,18,94941776,0.005231714285714286,0.00024906622199999997,94941.776
9447,3202,48,0.021973,82,0.046875,18,94951776,0.006278,0.00029428125,94951.776
9448,3203,44,0.019043,83,0.047607,18,94961777,0.005440857142857143,0.000259022886,94961.777
9449,3204,44,0.019043,82,0.046875,18,94971777,0.005440857142857143,0.0002550401785714286,94971.777
9450,3205,45,0.020508,82,0.047607,17,94981777,0.005859428571428571,0.00027894981599999995,94981.777
9451,3206,44,0.018311,82,0.046143,19,94991777,0.005231714285714286,0.00024140699228571432,94991.777
9452,3207,45,0.019043,82,0.046143,19,95001777,0.005440857142857143,0.00025105747114285716,95001.777
9453,3208,43,0.018311,81,0.046143,18,95011778,0.005231714285714286,0.00024140699228571432,95011.778
9454,3209,44,0.019775,82,0.047607,17,95021778,0.0056500000000000005,0.00026897955,95021.778
9455,3210,44,0.019043,82,0.046875,18,95031778,0.005440857142857143,0.0002550401785714286,95031.778
9456,3211,44,0.019043,82,0.046875,18,95041778,0.005440857142857143,0.0002550401785714286,95041.778
9457,3212,44,0.019043,82,0.046875,18,95051778,0.005440857142857143,0.0002550401785714286,95051.778
9458,3213,44,0.019043,81,0.046143,18,95061779,0.005440857142857143,0.00025105747114285716,95061.779
9459,3214,43,0.018311,83,0.047607,18,95071779,0.005231714285714286,0.00024906622199999997,95071.779
9460,3215,44,0.019043,85,0.049072,18,95081779,0.005440857142857143,0.00026699374171428573,95081.779
9461,3216,43,0.017578,83,0.046875,19,95091779,0.005022285714285714,0.00023541964285714285,95091.779
9462,3217,44,0.019043,80,0.04541,18,95101779,0.005440857142857143,0.00024706932285714286,95101.779
9463,3218,44,0.019043,81,0.046143,18,95111779,0.005440857142857143,0.00025105747114285716,95111.779
9464,3219,46,0.020508,81,0.046143,18,95121780,0.005859428571428571,0.0002703716125714286,95121.78
9465,3220,44,0.019043,82,0.046875,18,95131780,0.005440857142857143,0.0002550401785714286,95131.78
9466,3221,43,0.018311,82,0.046875,18,95141780,0.005231714285714286,0.00024523660714285717,95141.78
9467,3222,43,0.018311,82,0.046875,18,95151780,0.005231714285714286,0.00024523660714285717,95151.78
9468,3223,44,0.019043,81,0.046143,18,95161780,0.005440857142857143,0.00025105747114285716,95161.78
9469,3224,46,0.020508,82,0.046875,18,95171781,0.005859428571428571,0.00027466071428571426,95171.781
9470,3225,45,0.019775,81,0.046143,18,95181781,0.0056500000000000005,0.00026070795000000005,95181.781
9471,3226,44,0.019043,83,0.047607,18,95191781,0.005440857142857143,0.000259022886,95191.781
9472,3227,43,0.018311,82,0.046875,18,95201781,0.005231714285714286,0.00024523660714285717,95201.781
9473,3228,43,0.017578,81,0.04541,19,95211781,0.005022285714285714,0.00022806199428571428,95211.781
9474,3229,45,0.019775,81,0.046143,18,95221781,0.0056500000000000005,0.00026070795000000005,95221.781
9475,3230,43,0.018311,80,0.04541,18,95231782,0.005231714285714286,0.0002375721457142857,95231.782
9476,3231,44,0.019775,78,0.044678,17,95241782,0.0056500000000000005,0.0002524307,95241.782
9477,3232,44,0.019043,82,0.046875,18,95251782,0.005440857142857143,0.0002550401785714286,95251.782
9478,3233,44,0.019043,82,0.046875,18,95261782,0.005440857142857143,0.0002550401785714286,95261.782
9479,3234,44,0.019043,82,0.046875,18,95271782,0.005440857142857143,0.0002550401785714286,95271.782
9480,3235,43,0.018311,82,0.046875,18,95281783,0.005231714285714286,0.00024523660714285717,95281.783
9481,3236,44,0.018311,81,0.04541,19,95291783,0.005231714285714286,0.0002375721457142857,95291.783
9482,3237,43,0.018311,80,0.04541,18,95301783,0.005231714285714286,0.0002375721457142857,95301.783
9483,3238,45,0.019775,81,0.046143,18,95311783,0.0056500000000000005,0.00026070795000000005,95311.783
9484,3239,44,0.018311,81,0.04541,19,95321783,0.005231714285714286,0.0002375721457142857,95321.783
9485,3240,43,0.018311,82,0.046875,18,95331783,0.005231714285714286,0.00024523660714285717,95331.783
9486,3241,43,0.018311,82,0.046875,18,95341784,0.005231714285714286,0.00024523660714285717,95341.784
9487,3242,44,0.019043,81,0.046143,18,95351784,0.005440857142857143,0.00025105747114285716,95351.784
9488,3243,44,0.019043,78,0.043945,18,95361784,0.005440857142857143,0.00023909846714285715,95361.784
9489,3244,43,0.018311,82,0.046875,18,95371784,0.005231714285714286,0.00024523660714285717,95371.784
9490,3245,43,0.018311,80,0.04541,18,95381784,0.005231714285714286,0.0002375721457142857,95381.784
9491,3246,43,0.018311,80,0.04541,18,95391785,0.005231714285714286,0.0002375721457142857,95391.785
9492,3247,46,0.020508,82,0.046875,18,95401785,0.005859428571428571,0.00027466071428571426,95401.785
9493,3248,48,0.021973,80,0.04541,18,95411785,0.006278,0.00028508398,95411.785
9494,3249,43,0.017578,80,0.044678,19,95421785,0.005022285714285714,0.00022438568114285717,95421.785
9495,3250,46,0.020508,80,0.04541,18,95431785,0.005859428571428571,0.0002660766514285714,95431.785
9496,3251,43,0.017578,81,0.04541,19,95441785,0.005022285714285714,0.00022806199428571428,95441.785
9497,3252,43,0.018311,81,0.046143,18,95451786,0.005231714285714286,0.00024140699228571432,95451.786
9498,3253,44,0.019043,81,0.046143,18,95461786,0.005440857142857143,0.00025105747114285716,95461.786
9499,3254,43,0.018311,81,0.046143,18,95471786,0.005231714285714286,0.00024140699228571432,95471.786
9500,3255,43,0.018311,82,0.046875,18,95481786,0.005231714285714286,0.00024523660714285717,95481.786
9501,3256,43,0.017578,82,0.046143,19,95491786,0.005022285714285714,0.00023174332971428573,95491.786
9502,3257,44,0.019043,82,0.046875,18,95501787,0.005440857142857143,0.0002550401785714286,95501.787
9503,3258,44,0.018311,81,0.04541,19,95511787,0.005231714285714286,0.0002375721457142857,95511.787
9504,3259,47,0.02124,81,0.046143,18,95521787,0.006068571428571428,0.0002800220914285714,95521.787
9505,3260,44,0.019775,81,0.046875,17,95531787,0.0056500000000000005,0.00026484375,95531.787
9506,3261,44,0.018311,80,0.044678,19,95541787,0.005231714285714286,0.00023374253085714286,95541.787
9507,3262,42,0.017578,81,0.046143,18,95551787,0.005022285714285714,0.00023174332971428573,95551.787
9508,3263,43,0.018311,78,0.043945,18,95561788,0.005231714285714286,0.00022990768428571428,95561.788
9509,3264,44,0.019043,81,0.046143,18,95571788,0.005440857142857143,0.00025105747114285716,95571.788
9510,3265,45,0.019775,81,0.046143,18,95581788,0.0056500000000000005,0.00026070795000000005,95581.788
9511,3266,43,0.017578,81,0.04541,19,95591788,0.005022285714285714,0.00022806199428571428,95591.788
9512,3267,44,0.019043,81,0.046143,18,95601788,0.005440857142857143,0.00025105747114285716,95601.788
9513,3268,45,0.019043,78,0.043213,19,95611789,0.005440857142857143,0.00023511575971428574,95611.789
9514,3269,44,0.019043,80,0.04541,18,95621789,0.005440857142857143,0.00024706932285714286,95621.789
9515,3270,44,0.019043,78,0.043945,18,95631789,0.005440857142857143,0.00023909846714285715,95631.789
9516,3271,44,0.019043,78,0.043945,18,95641789,0.005440857142857143,0.00023909846714285715,95641.789
9517,3272,44,0.019043,80,0.04541,18,95651789,0.005440857142857143,0.00024706932285714286,95651.789
9518,3273,44,0.018311,79,0.043945,19,95661789,0.005231714285714286,0.00022990768428571428,95661.789
9519,3274,44,0.019043,81,0.046143,18,95671790,0.005440857142857143,0.00025105747114285716,95671.79
9520,3275,43,0.018311,81,0.046143,18,95681790,0.005231714285714286,0.00024140699228571432,95681.79
9521,3276,44,0.019043,80,0.04541,18,95691790,0.005440857142857143,0.00024706932285714286,95691.79
9522,3277,44,0.019043,83,0.047607,18,95701790,0.005440857142857143,0.000259022886,95701.79
9523,3278,43,0.018311,81,0.046143,18,95711790,0.005231714285714286,0.00024140699228571432,95711.79
9524,3279,43,0.019043,77,0.043945,17,95721791,0.005440857142857143,0.00023909846714285715,95721.791
9525,3280,43,0.019043,81,0.046875,17,95731791,0.005440857142857143,0.0002550401785714286,95731.791
9526,3281,43,0.018311,78,0.043945,18,95741791,0.005231714285714286,0.00022990768428571428,95741.791
9527,3282,44,0.019043,81,0.046143,18,95751791,0.005440857142857143,0.00025105747114285716,95751.791
9528,3283,46,0.020508,79,0.044678,18,95761791,0.005859428571428571,0.00026178754971428573,95761.791
9529,3284,44,0.019043,79,0.044678,18,95771791,0.005440857142857143,0.00024308661542857146,95771.791
9530,3285,43,0.018311,82,0.046875,18,95781792,0.005231714285714286,0.00024523660714285717,95781.792
9531,3286,42,0.016846,81,0.04541,19,95791792,0.004813142857142857,0.00021856481714285713,95791.792
9532,3287,44,0.018311,78,0.043213,19,95801792,0.005231714285714286,0.00022607806942857143,95801.792
9533,3288,42,0.016846,81,0.04541,19,95811792,0.004813142857142857,0.00021856481714285713,95811.792
9534,3289,44,0.019043,80,0.04541,18,95821792,0.005440857142857143,0.00024706932285714286,95821.792
9535,3290,44,0.018311,80,0.044678,19,95831793,0.005231714285714286,0.00023374253085714286,95831.793
9536,3291,43,0.017578,81,0.04541,19,95841793,0.005022285714285714,0.00022806199428571428,95841.793
9537,3292,43,0.018311,80,0.04541,18,95851793,0.005231714285714286,0.0002375721457142857,95851.793
9538,3293,42,0.018311,82,0.047607,17,95861793,0.005231714285714286,0.00024906622199999997,95861.793
9539,3294,43,0.018311,80,0.04541,18,95871793,0.005231714285714286,0.0002375721457142857,95871.793
9540,3295,43,0.017578,79,0.043945,19,95881793,0.005022285714285714,0.0002207043457142857,95881.793
9541,3296,43,0.018311,80,0.04541,18,95891794,0.005231714285714286,0.0002375721457142857,95891.794
9542,3297,43,0.018311,80,0.04541,18,95901794,0.005231714285714286,0.0002375721457142857,95901.794
9543,3298,43,0.018311,80,0.04541,18,95911794,0.005231714285714286,0.0002375721457142857,95911.794
9544,3299,44,0.019043,78,0.043945,18,95921794,0.005440857142857143,0.00023909846714285715,95921.794
9545,3300,43,0.018311,77,0.043213,18,95931794,0.005231714285714286,0.00022607806942857143,95931.794
9546,3301,44,0.019043,80,0.04541,18,95941795,0.005440857142857143,0.00024706932285714286,95941.795
9547,3302,45,0.019775,80,0.04541,18,95951795,0.0056500000000000005,0.0002565665,95951.795
9548,3303,41,0.016846,78,0.043945,18,95961795,0.004813142857142857,0.00021151356285714284,95961.795
9549,3304,44,0.019043,80,0.04541,18,95971795,0.005440857142857143,0.00024706932285714286,95971.795
9550,3305,42,0.017578,75,0.041748,18,95981795,0.005022285714285714,0.000209670384,95981.795
9551,3306,43,0.018311,80,0.04541,18,95991795,0.005231714285714286,0.0002375721457142857,95991.795
9552,3307,43,0.018311,78,0.043945,18,96001796,0.005231714285714286,0.00022990768428571428,96001.796
9553,3308,45,0.019775,81,0.046143,18,96011796,0.0056500000000000005,0.00026070795000000005,96011.796
9554,3309,43,0.018311,80,0.04541,18,96021796,0.005231714285714286,0.0002375721457142857,96021.796
9555,3310,42,0.017578,77,0.043213,18,96031796,0.005022285714285714,0.00021702803257142857,96031.796
9556,3311,44,0.019043,78,0.043945,18,96041796,0.005440857142857143,0.00023909846714285715,96041.796
9557,3312,42,0.017578,77,0.043213,18,96051797,0.005022285714285714,0.00021702803257142857,96051.797
