00582	0.413086	02031	1.474365	00582	823140
00570	0.404297	02034	1.476562	00570	824140
00574	0.407227	02016	1.463379	00574	825140
00584	0.413818	02022	1.467041	00584	826141
00564	0.400635	02027	1.472168	00564	827141
00580	0.411621	02016	1.463379	00580	828141
00581	0.412354	02026	1.470703	00581	829141
00562	0.398438	02029	1.472900	00562	830141
00571	0.405029	02033	1.475830	00571	831141
00561	0.397705	02029	1.472900	00561	832142
00571	0.405029	02019	1.465576	00571	833142
00564	0.399902	02030	1.473633	00564	834142
00584	0.414551	02020	1.466309	00584	835142
00570	0.404297	02033	1.475830	00570	836142
00573	0.406494	02037	1.478760	00573	837143
00561	0.396973	02027	1.470703	00561	838143
00574	0.406494	02020	1.465576	00574	839143
00564	0.399902	02021	1.467041	00564	840143
00574	0.407227	02037	1.478760	00574	841143
00568	0.402832	02021	1.467041	00568	842143
00575	0.407959	02018	1.464844	00575	843144
00571	0.405029	02032	1.475098	00571	844144
00572	0.405762	02021	1.467041	00572	845144
00568	0.402832	02032	1.475098	00568	846144
00581	0.412354	02035	1.477295	00581	847144
00564	0.399902	02026	1.470703	00564	848145
00566	0.401367	02028	1.472168	00566	849145
00568	0.402832	02022	1.467773	00568	850145
00574	0.407227	02019	1.465576	00574	851145
00584	0.414551	02017	1.464111	00584	852145
00570	0.404297	02033	1.475830	00570	853146
00571	0.405029	02028	1.472168	00571	854146
00581	0.412354	02033	1.475830	00581	855146
00574	0.407227	02038	1.479492	00574	856146
00571	0.405029	02033	1.475830	00571	857146
00579	0.410889	02031	1.474365	00579	858146
00582	0.413086	02026	1.470703	00582	859147
00568	0.402832	02030	1.473633	00568	860147
00585	0.415283	02030	1.473633	00585	861147
00578	0.410156	02020	1.466309	00578	862147
00576	0.408691	02037	1.478760	00576	863147
00566	0.401367	02024	1.469238	00566	864148
00579	0.410889	02035	1.477295	00579	865148
00582	0.413086	02018	1.464844	00582	866148
00563	0.399170	02027	1.471436	00563	867148
00583	0.414551	02018	1.465576	00583	868148
00572	0.405762	02035	1.477295	00572	869148
00572	0.405762	02036	1.478027	00572	870149
00570	0.404297	02031	1.474365	00570	871149
00562	0.398438	02023	1.468506	00562	872149
00563	0.399170	02027	1.471436	00563	873149
00585	0.415283	02024	1.469238	00585	874149
00569	0.403564	02030	1.473633	00569	875150
00574	0.407227	02024	1.469238	00574	876150
00577	0.409424	02037	1.478760	00577	877150
00565	0.400635	02027	1.471436	00565	878150
00580	0.411621	02041	1.481689	00580	879150
00566	0.401367	02025	1.469971	00566	880151
00562	0.398438	02028	1.472168	00562	881151
00580	0.411621	02040	1.480957	00580	882151
00567	0.402100	02028	1.472168	00567	883151
00579	0.410889	02017	1.464111	00579	884151
00583	0.413818	02036	1.478027	00583	885151
00578	0.410156	02038	1.479492	00578	886152
00576	0.408691	02032	1.475098	00576	887152
00571	0.405029	02030	1.473633	00571	888152
00586	0.416016	02028	1.472168	00586	889152
00573	0.406494	02032	1.475098	00573	890152
00579	0.410889	02036	1.478027	00579	891153
00569	0.403564	02029	1.472900	00569	892153
00578	0.409424	02020	1.465576	00578	893153
00581	0.412354	02035	1.477295	00581	894153
00587	0.416748	02021	1.467041	00587	895153
00570	0.404297	02030	1.473633	00570	896153
00583	0.413818	02036	1.478027	00583	897154
00585	0.415283	02029	1.472900	00585	898154
00573	0.406494	02034	1.476562	00573	899154
00576	0.408691	02036	1.478027	00576	900154
00572	0.405029	02035	1.476562	00572	901154
00573	0.406494	02035	1.477295	00573	902155
00587	0.416748	02028	1.472168	00587	903155
00581	0.412354	02013	1.461182	00581	904155
00576	0.407959	02036	1.477295	00576	905155
00572	0.405762	02034	1.476562	00572	906155
00593	0.421143	02031	1.474365	00593	907156
00592	0.420410	02038	1.479492	00592	908156
00578	0.410156	02034	1.476562	00578	909156
00608	0.432129	02019	1.465576	00608	910156
00608	0.432129	02040	1.480957	00608	911156
00548	0.388184	02022	1.467773	00548	912157
00563	0.399170	02015	1.462646	00563	913157
00558	0.395508	02038	1.479492	00558	914157
00541	0.383057	02025	1.469971	00541	915157
00554	0.392578	02017	1.464111	00554	916157
00539	0.381592	02026	1.470703	00539	917157
00552	0.391113	02018	1.464844	00552	918158
00560	0.396973	02031	1.474365	00560	919158
00561	0.397705	02018	1.464844	00561	920158
00555	0.393311	02043	1.483154	00555	921158
00536	0.379395	02025	1.469971	00536	922158
00542	0.383789	02027	1.471436	00542	923159
00541	0.383057	02024	1.469238	00541	924159
00552	0.391113	02037	1.478760	00552	925159
00554	0.392578	02019	1.465576	00554	926159
00557	0.394775	02041	1.481689	00557	927159
00547	0.387451	02020	1.466309	00547	928159
00549	0.388916	02034	1.476562	00549	929160
00556	0.394043	02016	1.463379	00556	930160
00543	0.384521	02022	1.467773	00543	931160
00561	0.397705	02030	1.473633	00561	932160
00542	0.383789	02028	1.472168	00542	933160
00548	0.388184	02021	1.467041	00548	934161
00558	0.395508	02035	1.477295	00558	935161
00562	0.398438	02018	1.464844	00562	936161
00554	0.392578	02040	1.480957	00554	937161
00555	0.392578	02040	1.480225	00555	938161
00555	0.393311	02038	1.479492	00555	939162
00545	0.385986	02030	1.473633	00545	940162
00543	0.384521	02028	1.472168	00543	941162
00539	0.381592	02024	1.469238	00539	942162
00555	0.393311	02013	1.461182	00555	943162
00552	0.391113	02038	1.479492	00552	944162
00557	0.394775	02028	1.472168	00557	945163
00560	0.396973	02026	1.470703	00560	946163
